car_brand,car_name,year,km_driven,fuel,transmission,price,city
Maruti,Maruti SwiftZXI,2023,"25,764kms",Petrol,Manual,₹6.21 Lakh,kolkata
Jeep,Jeep Compass2.0 Sport,2018,"55,000kms",Diesel,Manual,₹6.49 Lakh,kolkata
Maruti,Maruti RitzVXi,2012,"53,465kms",Petrol,Manual,₹1.40 Lakh,kolkata
Toyota,Toyota CamryHybrid 2.5,2019,"8,520kms",Petrol,Automatic,₹22.20 Lakh,kolkata
Toyota,Toyota Fortuner4x2 Manual,2016,"75,000kms",Diesel,Manual,₹22.33 Lakh,kolkata
Maruti,Maruti SwiftZXI,2023,"25,764kms",Petrol,Manual,₹6.21 Lakh,kolkata
Hyundai,Hyundai i20 Active1.2 S,2016,"86,660kms",Petrol,Manual,₹3.10 Lakh,kolkata
Audi,Audi A645 TFSI Premium Plus,2024,"14,000kms",Petrol,Automatic,₹44.95 Lakh,kolkata
Land Rover,Land Rover Discovery SportDynamic SE Diesel,2021,"19,100kms",Diesel,Automatic,₹38 Lakh,kolkata
Maruti,Maruti S CrossZeta AT,2021,"32,000kms",Petrol,Automatic,₹6.99 Lakh,kolkata
Tata,Tata Tiago1.2 Revotron XZ,2018,"24,000kms",Petrol,Manual,₹3.29 Lakh,kolkata
Honda,Honda Jazz1.2 SV i VTEC,2016,"38,572kms",Petrol,Manual,₹2.55 Lakh,kolkata
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2014,"1,07,496kms",Petrol,Manual,₹2.54 Lakh,kolkata
Maruti,Maruti Wagon RVXI BS IV,2017,"58,924kms",Petrol,Manual,₹2.62 Lakh,kolkata
Hyundai,Hyundai EONSportz,2018,"17,522kms",Petrol,Manual,₹2.75 Lakh,kolkata
Honda,Honda AmazeS i-VTEC,2014,"1,15,131kms",Petrol,Manual,₹2.40 Lakh,kolkata
Honda,Honda BrioS MT,2015,"78,000kms",Petrol,Manual,₹2.25 Lakh,kolkata
Honda,Honda BrioS MT,2015,"88,000kms",Petrol,Manual,₹2.25 Lakh,kolkata
Mahindra,Mahindra KUV 100 NXTD75 K2,2018,"32,000kms",Diesel,Manual,₹2.65 Lakh,kolkata
Nissan,Nissan TerranoXL 110 PS,2016,"1,44,000kms",Diesel,Manual,₹2.99 Lakh,kolkata
Skoda,Skoda Rapid1.5 TDI Active,2015,"48,000kms",Diesel,Manual,₹2.75 Lakh,kolkata
Honda,Honda BrioS MT,2015,"78,000kms",Petrol,Manual,₹2.25 Lakh,kolkata
Honda,Honda BrioS MT,2015,"88,000kms",Petrol,Manual,₹2.25 Lakh,kolkata
Mahindra,Mahindra KUV 100 NXTD75 K2,2018,"32,000kms",Diesel,Manual,₹2.65 Lakh,kolkata
Honda,Honda CityCorporate Edition,2013,"40,000kms",Petrol,Manual,₹2.50 Lakh,kolkata
Volkswagen,Volkswagen VentoPetrol Breeze,2012,"46,000kms",Petrol,Manual,₹2.44 Lakh,kolkata
Maruti,Maruti CelerioVXI,2014,"52,000kms",Petrol,Manual,₹2.45 Lakh,kolkata
Honda,Honda BrioS MT,2012,"59,999kms",Petrol,Manual,₹1.99 Lakh,kolkata
Hyundai,Hyundai i201.2 Magna,2010,"47,000kms",Petrol,Manual,₹1.49 Lakh,kolkata
Maruti,Maruti SwiftVVT VXI,2014,"64,115kms",Petrol,Manual,₹2.65 Lakh,kolkata
Volkswagen,Volkswagen Vento1.5 TDI Comfortline,2015,"51,000kms",Diesel,Manual,₹2.99 Lakh,kolkata
Toyota,Toyota Etios Cross1.2L G,2015,"70,000kms",Petrol,Manual,₹2.99 Lakh,kolkata
Hyundai,Hyundai i10Magna 1.1L,2017,"25,000kms",Petrol,Manual,₹2.85 Lakh,kolkata
Volkswagen,Volkswagen Polo1.5 TDI Comfortline,2016,"65,007kms",Diesel,Manual,₹2.75 Lakh,kolkata
Volkswagen,Volkswagen Polo1.5 TDI Highline,2015,"65,007kms",Diesel,Manual,₹2.75 Lakh,kolkata
Nissan,Nissan TerranoXL 110 PS,2016,"1,44,000kms",Diesel,Manual,₹2.99 Lakh,kolkata
Skoda,Skoda Rapid1.5 TDI Active,2015,"48,000kms",Diesel,Manual,₹2.75 Lakh,kolkata
Toyota,Toyota EtiosG,2013,"41,804kms",Petrol,Manual,₹2.21 Lakh,kolkata
Hyundai,Hyundai Grand i10Sportz,2016,"67,042kms",Petrol,Manual,₹2.65 Lakh,kolkata
Honda,Honda CityZX MT,2021,"1,07,974kms",Petrol,Manual,₹8.95 Lakh,kolkata
Maruti,Maruti XL6Alpha,2021,"32,758kms",Petrol,Manual,₹8.58 Lakh,kolkata
Toyota,Toyota EtiosG,2013,"41,804kms",Petrol,Manual,₹2.21 Lakh,kolkata
Honda,Honda BrioS MT,2012,"59,999kms",Petrol,Manual,₹1.99 Lakh,kolkata
Hyundai,Hyundai Grand i10Sportz,2016,"67,042kms",Petrol,Manual,₹2.65 Lakh,kolkata
