car_brand,car_name,year,km_driven,fuel,transmission,price,city
Maruti,Maruti Grand VitaraSigma,2024,"40,000kms",Petrol,Manual,₹10 Lakh,chandigarh
Tata,Tata AltrozXZ,2023,"30,000kms",Petrol,Manual,₹9 Lakh,chandigarh
Maruti,Maruti Grand VitaraSigma,2024,"14,500kms",Petrol,Manual,₹9.75 Lakh,chandigarh
Volkswagen,Volkswagen PoloDiesel Comfortline 1.2L,2014,"1,50,000kms",Diesel,Manual,₹1.90 Lakh,chandigarh
Skoda,Skoda Laura1.9 TDI MT Ambiente,2009,"1,60,000kms",Diesel,Manual,₹2.25 Lakh,chandigarh
Maruti,Maruti Grand VitaraSigma,2024,"40,000kms",Petrol,Manual,₹10 Lakh,chandigarh
Tata,Tata AltrozXZ,2023,"30,000kms",Petrol,Manual,₹9 Lakh,chandigarh
Maruti,Maruti Grand VitaraSigma,2024,"14,500kms",Petrol,Manual,₹9.75 Lakh,chandigarh
MG,MG HectorSmart Diesel MT,2020,"80,000kms",Diesel,Manual,₹10 Lakh,chandigarh
Maruti,Maruti Vitara BrezzaVDi Option,2018,"1,00,000kms",Diesel,Manual,₹6.50 Lakh,chandigarh
Mahindra,Mahindra XUV300W8 Opt,2023,"34,000kms",Petrol,Manual,₹11 Lakh,chandigarh
Maruti,Maruti Grand VitaraAlpha AT BSVI,2023,"10,000kms",Petrol,Automatic,₹13 Lakh,chandigarh
Mahindra,Mahindra TharLX Hard Top,2025,"10,000kms",Petrol,Manual,₹14.50 Lakh,chandigarh
Maruti,Maruti CiazVXi Plus,2017,"50,000kms",Petrol,Manual,₹5.60 Lakh,chandigarh
Hyundai,Hyundai EONEra Plus,2012,"90,000kms",Petrol,Manual,₹1.35 Lakh,chandigarh
Hyundai,Hyundai Xcent1.2 CRDi E,2016,"1,50,000kms",Diesel,Manual,₹1.70 Lakh,chandigarh
Maruti,Maruti SwiftLxi BSIII,2009,"80,000kms",Petrol,Manual,₹1.65 Lakh,chandigarh
Renault,Renault DusterPetrol RxL,2013,"1,50,000kms",Petrol,Manual,₹2.23 Lakh,chandigarh
Hyundai,Hyundai i10Magna,2012,"60,000kms",Petrol,Manual,₹2 Lakh,chandigarh
Ford,Ford FigoPetrol ZXI,2015,"62,000kms",Petrol,Manual,₹1.90 Lakh,chandigarh
Maruti,Maruti SwiftZXI BSVI,2022,"80,000kms",Petrol,Manual,₹6 Lakh,chandigarh
Mahindra,Mahindra XUV500W8 FWD,2013,"1,20,000kms",Diesel,Manual,₹3.45 Lakh,chandigarh
Maruti,Maruti Vitara BrezzaZDi,2020,"1,00,000kms",Diesel,Manual,₹5.90 Lakh,chandigarh
Maruti,Maruti SwiftLxi BSIII,2009,"80,000kms",Petrol,Manual,₹1.65 Lakh,chandigarh
Ford,Ford FigoPetrol ZXI,2015,"62,000kms",Petrol,Manual,₹1.90 Lakh,chandigarh
Maruti,Maruti SwiftZXI BSVI,2022,"80,000kms",Petrol,Manual,₹6 Lakh,chandigarh
Maruti,Maruti Vitara BrezzaZDi,2020,"1,00,000kms",Diesel,Manual,₹5.90 Lakh,chandigarh
Mahindra,Mahindra XUV500W8 FWD,2013,"1,20,000kms",Diesel,Manual,₹3.45 Lakh,chandigarh
Toyota,Toyota Fortuner4X2 Diesel BSVI,2021,"20,000kms",Diesel,Manual,₹34 Lakh,chandigarh
Datsun,Datsun RediGO1.0 S,2017,"1,50,000kms",Petrol,Manual,₹1.10 Lakh,chandigarh
Volkswagen,Volkswagen VentoPetrol Trendline,2011,"1,60,000kms",Petrol,Manual,₹1.10 Lakh,chandigarh
Maruti,Maruti Alto 800LXi,2011,"1,40,000kms",Petrol,Manual,₹1.35 Lakh,chandigarh
Kia,Kia CarensPremium BSVI,2023,"60,000kms",Petrol,Manual,₹11 Lakh,chandigarh
Citroen,Citroen C3Turbo Feel,2023,"30,000kms",Petrol,Manual,₹7 Lakh,chandigarh
Chevrolet,Chevrolet CruzeLT,2013,"1,20,000kms",Diesel,Manual,₹3 Lakh,chandigarh
Hyundai,Hyundai i201.2 Asta,2012,"1,70,000kms",Petrol,Manual,₹2.20 Lakh,chandigarh
Hyundai,Hyundai TucsonPlatinum AT,2024,"20,000kms",Petrol,Automatic,₹26 Lakh,chandigarh
Tata,Tata Nexon EVXM,2022,"70,000kms",Electric,Automatic,₹8.50 Lakh,chandigarh
Audi,Audi Q52.0 TDI,2012,"1,12,000kms",Diesel,Automatic,₹8.20 Lakh,chandigarh
Mahindra,Mahindra TharLX 4WD Hard Top Diesel BSVI,2022,"40,000kms",Diesel,Manual,₹10 Lakh,chandigarh
Toyota,Toyota Innova Crysta2.8 GX AT BSIV,2018,"80,000kms",Diesel,Automatic,₹12.50 Lakh,chandigarh
Mahindra,Mahindra TharLX 4WD Hard Top BSVI,2022,"50,000kms",Petrol,Manual,₹12.50 Lakh,chandigarh
Hyundai,Hyundai ExterEX,2023,"30,000kms",Petrol,Manual,₹6 Lakh,chandigarh
Mahindra,Mahindra TharLX 4WD Hard Top Diesel BSVI,2022,"40,000kms",Diesel,Manual,₹10 Lakh,chandigarh
Tata,Tata Nexon EVXM,2022,"70,000kms",Electric,Automatic,₹8.50 Lakh,chandigarh
Mahindra,Mahindra TharLX 4WD Hard Top BSVI,2022,"50,000kms",Petrol,Manual,₹12.50 Lakh,chandigarh
Toyota,Toyota Innova Crysta2.8 GX AT BSIV,2018,"80,000kms",Diesel,Automatic,₹12.50 Lakh,chandigarh
Hyundai,Hyundai ExterEX,2023,"30,000kms",Petrol,Manual,₹6 Lakh,chandigarh
Land Rover,Land Rover Range Rover Evoque2.0 TD4 HSE,2018,"70,000kms",Diesel,Automatic,₹22 Lakh,chandigarh
Tata,Tata SafariXZA AT BSVI,2022,"23,000kms",Diesel,Automatic,₹17 Lakh,chandigarh
Maruti,Maruti Zen EstiloLXI,2009,"70,000kms",Petrol,Manual,₹1.65 Lakh,chandigarh
Maruti,Maruti Alto 800LXi BSIII,2009,"1,00,000kms",Petrol,Manual,₹1.10 Lakh,chandigarh
Tata,Tata NexonXZ Plus S,2023,"60,000kms",Petrol,Manual,₹8.90 Lakh,chandigarh
Hyundai,Hyundai SantroSportz CNG,2020,"70,000kms",CNG,Manual,₹4.60 Lakh,chandigarh
Ford,Ford Endeavour3.2 Titanium AT 4X4,2016,"1,00,000kms",Diesel,Automatic,₹15.80 Lakh,chandigarh
Tata,Tata SafariXZA AT BSVI,2022,"60,000kms",Diesel,Automatic,₹17 Lakh,chandigarh
Kia,Kia CarensPrestige,2023,"52,000kms",Petrol,Manual,₹11 Lakh,chandigarh
Skoda,Skoda Rapid1.5 TDI Style BSIV,2017,"1,60,000kms",Diesel,Manual,₹4.25 Lakh,chandigarh
Hyundai,Hyundai CretaSX Opt Diesel BSVI,2020,"90,000kms",Diesel,Manual,₹11 Lakh,chandigarh
Honda,Honda Cityi VTEC VX,2015,"76,000kms",Petrol,Manual,₹4.20 Lakh,chandigarh
Tata,2022Tata NexonXZ  -2022,2020,"70,000kms",Petrol,Manual,₹7.25 Lakh,chandigarh
Tata,Tata Tiago1.2 Revotron XT,2018,"1,60,000kms",Petrol,Manual,₹3.30 Lakh,chandigarh
Maruti,Maruti Vitara BrezzaVDi,2018,"1,00,000kms",Diesel,Manual,₹5.50 Lakh,chandigarh
Hyundai,Hyundai i201.2 Magna Executive,2018,"95,000kms",Petrol,Manual,₹4.80 Lakh,chandigarh
Maruti,Maruti Vitara BrezzaZDi Plus,2018,"73,000kms",Diesel,Manual,₹7 Lakh,chandigarh
Honda,Honda Cityi VTEC VX,2015,"76,000kms",Petrol,Manual,₹4.20 Lakh,chandigarh
Skoda,Skoda Rapid1.5 TDI Style BSIV,2017,"1,60,000kms",Diesel,Manual,₹4.25 Lakh,chandigarh
Hyundai,Hyundai CretaSX (O) iVT,2025,"5,000kms",Petrol,Automatic,₹19 Lakh,chandigarh
Maruti,Maruti Vitara BrezzaVDi,2018,"1,00,000kms",Diesel,Manual,₹5.50 Lakh,chandigarh
Tata,2022Tata NexonXZ  -2022,2020,"70,000kms",Petrol,Manual,₹7.25 Lakh,chandigarh
Tata,Tata Tiago1.2 Revotron XT,2018,"1,60,000kms",Petrol,Manual,₹3.30 Lakh,chandigarh
Toyota,Toyota Innova Crysta2.8 GX AT BSIV,2018,"1,39,000kms",Diesel,Automatic,₹18 Lakh,chandigarh
Maruti,Maruti Alto 800LX,2011,"1,80,000kms",Petrol,Manual,"₹80,000",chandigarh
BMW,BMW X1xDrive 20d xLine,2017,"60,000kms",Diesel,Automatic,₹11 Lakh,chandigarh
Mahindra,Mahindra TharLX Hard Top Diesel,2023,"50,000kms",Diesel,Manual,₹15 Lakh,chandigarh
Mahindra,Mahindra ScorpioS 11 BSVI,2022,"99,000kms",Diesel,Manual,₹15 Lakh,chandigarh
Maruti,Maruti JimnyAlpha AT,2024,"14,000kms",Petrol,Automatic,₹15.20 Lakh,chandigarh
Mahindra,Mahindra ScorpioS11,2022,"1,00,000kms",Diesel,Manual,₹14.50 Lakh,chandigarh
Honda,Honda Civic1.8 V AT,2009,"58,000kms",Petrol,Automatic,₹3.50 Lakh,chandigarh
Honda,Honda BrioV MT,2013,"80,000kms",Petrol,Manual,₹2 Lakh,chandigarh
Honda,Honda Amaze 2nd GenVX BSVI,2023,"42,000kms",Petrol,Manual,₹4.50 Lakh,chandigarh
Mahindra,Mahindra Bolero Power PlusSLX,2020,"1,60,000kms",Diesel,Manual,₹4.60 Lakh,chandigarh
Tata,Tata Indica V2eL,2013,"1,41,000kms",Diesel,Manual,"₹85,000",chandigarh
Honda,Honda Civic1.8 V AT,2009,"58,000kms",Petrol,Automatic,₹3.50 Lakh,chandigarh
Honda,Honda BrioV MT,2013,"80,000kms",Petrol,Manual,₹2 Lakh,chandigarh
Mahindra,Mahindra Bolero Power PlusSLX,2020,"1,60,000kms",Diesel,Manual,₹4.60 Lakh,chandigarh
Honda,Honda Amaze 2nd GenVX BSVI,2023,"42,000kms",Petrol,Manual,₹4.50 Lakh,chandigarh
Honda,Honda AmazeAnniversary Edition,2015,"1,80,000kms",Diesel,Manual,₹1.85 Lakh,chandigarh
Tata,Tata Indica V2eL,2013,"1,41,000kms",Diesel,Manual,"₹85,000",chandigarh
Maruti,Maruti Alto 800LX BSIII,2006,"1,20,000kms",Petrol,Manual,"₹95,000",chandigarh
Hyundai,Hyundai Xcent1.1 CRDi S,2015,"1,20,000kms",Diesel,Manual,₹2 Lakh,chandigarh
Maruti,Maruti Alto 800LXI,2014,"40,000kms",Petrol,Manual,₹2 Lakh,chandigarh
Maruti,Maruti RitzZXI,2010,"70,000kms",Petrol,Manual,₹1.40 Lakh,chandigarh
Maruti,Maruti Swift DzireAMT ZXI,2018,"46,000kms",Petrol,Automatic,₹4 Lakh,chandigarh
Maruti,Maruti BrezzaLxi,2025,"4,800kms",Petrol,Manual,₹7.50 Lakh,chandigarh
Tata,Tata PunchAccomplished BSVI,2023,"50,000kms",Petrol,Manual,₹7 Lakh,chandigarh
Toyota,Toyota HyryderE,2025,"11,000kms",Petrol,Manual,₹11.25 Lakh,chandigarh
Mahindra,Mahindra Scorpio NZ4 Diesel 4x4,2024,"20,000kms",Diesel,Manual,₹16.50 Lakh,chandigarh
BMW,BMW 3 Series320d,2011,"1,20,000kms",Diesel,Automatic,₹4 Lakh,chandigarh
BMW,BMW 3 Series320d Luxury Line,2013,"90,000kms",Diesel,Automatic,₹5 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz E-ClassExclusive E 200 BSIV,2019,"27,000kms",Petrol,Automatic,₹32 Lakh,chandigarh
Volvo,Volvo S60T4 Inscription,2021,"31,500kms",Petrol,Automatic,₹32 Lakh,chandigarh
,Mini CountrymanS JCW Inspired,2024,"13,000kms",Petrol,Automatic,₹44.50 Lakh,chandigarh
BMW,BMW 3 Series320d,2011,"1,20,000kms",Diesel,Automatic,₹4 Lakh,chandigarh
BMW,BMW 3 Series320d Luxury Line,2013,"90,000kms",Diesel,Automatic,₹5 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz E-ClassExclusive E 200 BSIV,2019,"27,000kms",Petrol,Automatic,₹32 Lakh,chandigarh
Volvo,Volvo S60T4 Inscription,2021,"31,500kms",Petrol,Automatic,₹32 Lakh,chandigarh
,Mini CountrymanS JCW Inspired,2024,"13,000kms",Petrol,Automatic,₹44.50 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz GLC300,2024,"11,000kms",Petrol,Automatic,₹67 Lakh,chandigarh
Mini Cooper,2021Mini Cooper Countryman  -2021Cooper S,2018,"21,640kms",Petrol,Automatic,₹32 Lakh,chandigarh
Ford,Ford MustangV8,2017,"23,000kms",Petrol,Automatic,₹83 Lakh,chandigarh
BMW,BMW 3 Series Long Wheelbase330Li M Sport First Edition,2022,"48,000kms",Petrol,Automatic,₹38.75 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz S-ClassS450 4Matic BSVI,2022,"5,500kms",Petrol,Automatic,₹1.28 Crore,chandigarh
BMW,BMW X1sDrive 20d Sportline,2019,"42,000kms",Diesel,Automatic,₹22.75 Lakh,chandigarh
Ford,Ford MustangV8,2017,"16,000kms",Petrol,Automatic,₹75 Lakh,chandigarh
BMW,BMW 3 Series Long Wheelbase330Li M Sport First Edition,2022,"48,000kms",Petrol,Automatic,₹38.75 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz S-ClassS 450,2019,"54,000kms",Petrol,Automatic,₹66.75 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz GLC300,2024,"20,000kms",Petrol,Automatic,₹63.75 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz G-ClassG 63 AMG,2019,"42,000kms",Petrol,Automatic,₹2.20 Crore,chandigarh
Mercedes-Benz,Mercedes-Benz GLS450d 4matic,2024,"14,000kms",Diesel,Automatic,₹1.18 Crore,chandigarh
Audi,Audi Q7Bold Edition,2024,"13,000kms",Petrol,Automatic,₹79 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz E-ClassExclusive E 200,2024,"28,000kms",Petrol,Automatic,₹62 Lakh,chandigarh
Toyota,Toyota VellfireExecutive Lounge BSVI,2022,"45,000kms",Petrol,Automatic,₹82.75 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz S-ClassS450 4Matic,2024,"18,000kms",Petrol,Automatic,₹1.32 Crore,chandigarh
Mercedes-Benz,Mercedes-Benz S-ClassS450 4Matic,2024,"18,000kms",Petrol,Automatic,₹1.32 Crore,chandigarh
Mercedes-Benz,Mercedes-Benz S-ClassS450 4Matic BSVI,2022,"5,500kms",Petrol,Automatic,₹1.28 Crore,chandigarh
Mercedes-Benz,Mercedes-Benz S-ClassS 450,2019,"54,000kms",Petrol,Automatic,₹66.75 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz GLC300,2024,"20,000kms",Petrol,Automatic,₹63.75 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz GLS450d 4matic,2024,"14,000kms",Diesel,Automatic,₹1.18 Crore,chandigarh
Mercedes-Benz,Mercedes-Benz G-ClassG 63 AMG,2019,"42,000kms",Petrol,Automatic,₹2.20 Crore,chandigarh
Toyota,Toyota VellfireExecutive Lounge BSVI,2022,"45,000kms",Petrol,Automatic,₹82.75 Lakh,chandigarh
Mercedes-Benz,2019Mercedes-Benz AMG G 634MATIC  -2023,2018,"42,000kms",Petrol,Automatic,₹2.20 Crore,chandigarh
BMW,BMW 3 SeriesM340i xDrive,2024,"21,400kms",Petrol,Automatic,₹61 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz GLC200,2020,"32,000kms",Petrol,Automatic,₹38 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz GLS450 4matic,2024,"3,000kms",Petrol,Automatic,₹1.10 Crore,chandigarh
BMW,BMW X5xDrive 40i M Sport,2022,"79,000kms",Petrol,Automatic,₹61.75 Lakh,chandigarh
Porsche,Porsche MacanS,2024,"20,000kms",Petrol,Automatic,₹75.75 Lakh,chandigarh
BMW,BMW X5xDrive40i xLine,2023,"33,000kms",Petrol,Automatic,₹74.75 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz GLS450 4MATIC BSVI,2021,"72,000kms",Petrol,Automatic,₹77.75 Lakh,chandigarh
BMW,BMW X5xDrive 40i M Sport,2022,"79,000kms",Petrol,Automatic,₹61.75 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz GLS450 4MATIC BSVI,2021,"75,000kms",Petrol,Automatic,₹77.75 Lakh,chandigarh
Porsche,Porsche MacanS BSVI,2021,"14,000kms",Petrol,Automatic,₹58 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz S-ClassS 500 L,2014,"81,000kms",Petrol,Automatic,₹35.90 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz GLS450 4MATIC BSVI,2021,"75,000kms",Petrol,Automatic,₹77.75 Lakh,chandigarh
BMW,BMW X5xDrive 40i M Sport,2022,"79,000kms",Petrol,Automatic,₹61.75 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz GLS450 4matic,2024,"3,000kms",Petrol,Automatic,₹1.10 Crore,chandigarh
Porsche,Porsche MacanS BSVI,2021,"14,000kms",Petrol,Automatic,₹58 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz S-ClassS 500 L,2014,"81,000kms",Petrol,Automatic,₹35.90 Lakh,chandigarh
Jaguar,Jaguar XJ2.0L Portfolio,2016,"22,000kms",Petrol,Automatic,₹36.90 Lakh,chandigarh
Audi,Audi A435 TDI Technology,2019,"45,000kms",Diesel,Automatic,₹17.95 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz C-ClassC 200 CGI,2016,"66,000kms",Petrol,Automatic,₹21.90 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz GLAAero Edition,2018,"35,000kms",Petrol,Automatic,₹22.90 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz S-ClassS 350 d,2017,"55,000kms",Diesel,Automatic,₹37.90 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz S-ClassS 350 d,2020,"46,000kms",Diesel,Automatic,₹49.75 Lakh,chandigarh
BMW,BMW X5xDrive 40i M Sport,2022,"79,000kms",Petrol,Automatic,₹61.75 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz EQC400 4MATIC,2023,"80,000kms",Electric,Automatic,₹40 Lakh,chandigarh
Land Rover,Land Rover Range Rover3.0 l LWB HSE PHEV,2024,"14,000kms",Petrol,Automatic,₹2.36 Crore,chandigarh
Mercedes-Benz,Mercedes-Benz GLS400d 4MATIC BSVI,2022,"55,000kms",Diesel,Automatic,₹85.90 Lakh,chandigarh
BMW,BMW X5xDrive40i xLine,2023,"33,000kms",Petrol,Automatic,₹74.75 Lakh,chandigarh
Audi,Audi Q8Celebration Edition BSVI,2022,"31,000kms",Petrol,Automatic,₹59 Lakh,chandigarh
BMW,BMW X1sDrive20i xLine,2022,"59,000kms",Petrol,Automatic,₹25 Lakh,chandigarh
Mini Cooper,Mini Cooper Countryman  -2021Cooper S,2018,"49,000kms",Petrol,Automatic,₹22 Lakh,chandigarh
Toyota,Toyota VellfireVIP Executive Lounge,2023,"16,900kms",Petrol,Automatic,₹88 Lakh,chandigarh
Audi,Audi Q8Celebration Edition BSVI,2022,"31,000kms",Petrol,Automatic,₹59 Lakh,chandigarh
BMW,BMW X5xDrive40i xLine,2023,"33,000kms",Petrol,Automatic,₹74.75 Lakh,chandigarh
BMW,BMW X1sDrive20i xLine,2022,"59,000kms",Petrol,Automatic,₹25 Lakh,chandigarh
Mini Cooper,Mini Cooper Countryman  -2021Cooper S,2018,"49,000kms",Petrol,Automatic,₹22 Lakh,chandigarh
Toyota,Toyota VellfireVIP Executive Lounge,2023,"16,900kms",Petrol,Automatic,₹88 Lakh,chandigarh
Lexus,Lexus ES300h,2020,"62,000kms",Petrol,Automatic,₹38.90 Lakh,chandigarh
Land Rover,Land Rover Range Rover3.0 I Diesel LWB HSE,2023,"52,000kms",Diesel,Automatic,₹2 Crore,chandigarh
Audi,Audi Q7Premium plus BSVI,2022,"10,000kms",Petrol,Automatic,₹59 Lakh,chandigarh
Land Rover,Land Rover Range Rover Sport2.0 Petrol SE,2020,"37,000kms",Petrol,Automatic,₹71.75 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz GLS400d 4MATIC BSVI,2022,"59,000kms",Diesel,Automatic,₹87.90 Lakh,chandigarh
Land Rover,Land Rover Range Rover3.0 Petrol LWB Vogue,2021,"54,000kms",Petrol,Automatic,₹1.36 Crore,chandigarh
Land Rover,Land Rover Range Rover VelarDynamic HSE,2024,"27,000kms",Petrol,Automatic,₹74 Lakh,chandigarh
BMW,BMW X1sDrive 20d xLine,2017,"35,000kms",Diesel,Automatic,₹13.50 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz GLAAero Edition,2017,"35,000kms",Petrol,Automatic,₹15.75 Lakh,chandigarh
Land Rover,Land Rover Range Rover VelarDynamic HSE,2025,"2,600kms",Petrol,Automatic,₹78 Lakh,chandigarh
Porsche,Porsche 718Cayman BSVI,2017,"28,000kms",Petrol,Automatic,₹75.75 Lakh,chandigarh
Jeep,Jeep WranglerRubicon,2024,"19,000kms",Petrol,Automatic,₹61 Lakh,chandigarh
BMW,BMW 7 Series740Li DPE Signature,2016,"58,000kms",Petrol,Automatic,₹37.90 Lakh,chandigarh
BMW,BMW 5 Series530i Sport Line,2018,"66,000kms",Petrol,Automatic,₹30.90 Lakh,chandigarh
BMW,BMW 5 Series530i Sport Line,2018,"66,000kms",Petrol,Automatic,₹30.90 Lakh,chandigarh
Porsche,Porsche 718Cayman BSVI,2017,"28,000kms",Petrol,Automatic,₹75.75 Lakh,chandigarh
Jeep,Jeep WranglerRubicon,2024,"19,000kms",Petrol,Automatic,₹61 Lakh,chandigarh
BMW,BMW 7 Series740Li DPE Signature,2016,"58,000kms",Petrol,Automatic,₹37.90 Lakh,chandigarh
BMW,BMW 5 Series530i Sport Line,2018,"66,000kms",Petrol,Automatic,₹30.90 Lakh,chandigarh
BMW,BMW 5 Series530i Sport Line,2018,"66,000kms",Petrol,Automatic,₹30.90 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz GLS350d Grand Edition,2019,"1,17,000kms",Diesel,Automatic,₹46.90 Lakh,chandigarh
Audi,Audi Q5Premium plus BSVI,2022,"15,000kms",Petrol,Automatic,₹43.90 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz GLS350d Grand Edition,2019,"1,10,000kms",Diesel,Automatic,₹48.90 Lakh,chandigarh
Porsche,Porsche 911Carrera S,2024,"2,500kms",Petrol,Automatic,₹2.30 Crore,chandigarh
Mercedes-Benz,Mercedes-Benz GLS450 4MATIC BSVI,2021,"72,000kms",Petrol,Automatic,₹77.75 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz EQA250 Plus,2024,"12,000kms",Electric,Automatic,₹46.50 Lakh,chandigarh
BMW,BMW 7 Series740Li DPE Signature,2016,"55,000kms",Petrol,Automatic,₹39.90 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz EQS580 4Matic,2023,"25,000kms",Electric,Automatic,₹79.75 Lakh,chandigarh
Toyota,Toyota Fortuner4X2 AT,2024,"15,000kms",Petrol,Automatic,₹34 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz E-ClassExpression E 200 BSIV,2019,"28,000kms",Petrol,Automatic,₹33 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz GLAAero Edition,2017,"35,000kms",Petrol,Automatic,₹15.75 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz E-ClassE 200 CGI,2014,"55,000kms",Petrol,Automatic,₹15.90 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz E-ClassE 200 CGI,2014,"55,000kms",Petrol,Automatic,₹15.90 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz EQS580 4Matic,2023,"25,000kms",Electric,Automatic,₹79.75 Lakh,chandigarh
BMW,BMW 5 Series520i Luxury Line,2016,"55,000kms",Petrol,Automatic,₹22.90 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz GLAAero Edition,2017,"35,000kms",Petrol,Automatic,₹15.75 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz E-ClassE 200 CGI,2014,"55,000kms",Petrol,Automatic,₹15.90 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz E-ClassE 200 CGI,2014,"55,000kms",Petrol,Automatic,₹15.90 Lakh,chandigarh
Mercedes-Benz,Mercedes-Benz EQS580 4Matic,2023,"25,000kms",Electric,Automatic,₹79.75 Lakh,chandigarh
BMW,BMW 5 Series520i Luxury Line,2016,"55,000kms",Petrol,Automatic,₹22.90 Lakh,chandigarh
BMW,BMW 5 Series520i Luxury Line,2016,"58,000kms",Petrol,Automatic,₹23.90 Lakh,chandigarh
Land Rover,Land Rover Discovery SportSi4 HSE,2017,"69,000kms",Petrol,Automatic,₹24.90 Lakh,chandigarh
Land Rover,Land Rover Discovery SportSi4 HSE,2017,"69,000kms",Petrol,Automatic,₹24.90 Lakh,chandigarh
Audi,Audi Q330 TDI,2017,"48,000kms",Diesel,Manual,₹16.90 Lakh,chandigarh
Audi,Audi Q330 TDI,2017,"48,000kms",Diesel,Manual,₹16.90 Lakh,chandigarh
BMW,BMW 5 Series520d Sport Line,2018,"39,000kms",Diesel,Automatic,₹26.90 Lakh,chandigarh
Audi,Audi A635 TDI Premium,2015,"55,000kms",Diesel,Automatic,₹11.90 Lakh,chandigarh
BMW,BMW X1sDrive 20d xLine,2018,"66,000kms",Diesel,Automatic,₹17.90 Lakh,chandigarh
BMW,BMW X1sDrive 20d xLine,2018,"69,000kms",Diesel,Automatic,₹17.90 Lakh,chandigarh
Volvo,Volvo XC90D5 Inscription,2020,"48,000kms",Diesel,Automatic,₹55.90 Lakh,chandigarh
Mahindra,Mahindra TharLX 4WD Hard Top AT BSVI,2022,"35,000kms",Petrol,Automatic,₹9.75 Lakh,chandigarh
Mahindra,Mahindra XUV500W7 AT BSIV,2019,"90,000kms",Diesel,Automatic,₹7.85 Lakh,chandigarh
Land Rover,Land Rover Range Rover VelarDynamic HSE,2024,"14,000kms",Petrol,Automatic,₹75.75 Lakh,chandigarh
Toyota,Toyota CamryHybrid,2017,"13,90,000kms",Petrol,Automatic,₹12.90 Lakh,chandigarh
Toyota,Toyota CamryHybrid,2017,"1,39,000kms",Petrol,Automatic,₹11.90 Lakh,chandigarh
