car_brand,car_name,year,km_driven,fuel,transmission,price,city
Toyota,Toyota Innova2.5 E,2009,"1,30,000kms",Diesel,Manual,₹3.15 Lakh,ahmedabad
Maruti,Maruti BalenoDelta,2022,"71,000kms",Petrol,Manual,₹5.11 Lakh,ahmedabad
Hyundai,Hyundai Grand i10 NiosAMT Sportz,2019,"47,000kms",Petrol,Automatic,₹5.35 Lakh,ahmedabad
Ford,Ford Ecosport1.5 Petrol Titanium Plus BSIV,2016,"75,000kms",Petrol,Manual,₹3.50 Lakh,ahmedabad
Maruti,Maruti SwiftVXI,2018,"62,000kms",Petrol,Manual,₹4.75 Lakh,ahmedabad
Volkswagen,Volkswagen Taigun1.0 Topline AT,2022,"59,360kms",Petrol,Automatic,₹11.60 Lakh,ahmedabad
Hyundai,Hyundai VenueSX Turbo Executive,2019,"47,446kms",Diesel,Manual,₹7.44 Lakh,ahmedabad
Hyundai,Hyundai i20Asta 1.2,2024,"7,880kms",Petrol,Manual,₹8.39 Lakh,ahmedabad
MG,MG HectorSharp CVT,2021,"61,094kms",Petrol,Automatic,₹9.45 Lakh,ahmedabad
Kia,Kia SeltosGTX Plus,2020,"70,565kms",Petrol,Manual,₹8.42 Lakh,ahmedabad
Hyundai,Hyundai VenueSX Opt Turbo DCT Special Edition,2022,"48,902kms",Petrol,Automatic,₹8.80 Lakh,ahmedabad
Honda,Honda CR-V2.0 2WD,2017,"1,14,633kms",Petrol,Manual,₹7.75 Lakh,ahmedabad
Honda,Honda City1.5 V MT Exclusive,2023,"49,515kms",Petrol,Manual,₹9.19 Lakh,ahmedabad
Maruti,Maruti SwiftVXI BSVI,2022,"54,000kms",Petrol,Manual,₹6.50 Lakh,ahmedabad
Toyota,Toyota GlanzaG,2023,"50,000kms",Petrol,Manual,₹6.90 Lakh,ahmedabad
Hyundai,Hyundai VernaCRDi 1.6 AT SX Plus,2018,"90,000kms",Diesel,Automatic,₹7.45 Lakh,ahmedabad
Maruti,Maruti Swift DzireVXI BSVI,2021,"56,000kms",Petrol,Manual,₹6.35 Lakh,ahmedabad
Hyundai,Hyundai Creta1.6 CRDi SX Option,2017,"72,000kms",Diesel,Manual,₹7.90 Lakh,ahmedabad
Jeep,Jeep Compass2.0 Limited,2017,"51,000kms",Diesel,Manual,₹7.75 Lakh,ahmedabad
Jeep,Jeep Compass2.0 Limited,2017,"51,000kms",Diesel,Manual,₹7.75 Lakh,ahmedabad
Kia,Kia SonetGTX Plus Diesel AT BSVI,2020,"76,000kms",Diesel,Automatic,₹8.90 Lakh,ahmedabad
Hyundai,Hyundai Creta1.6 VTVT AT SX Plus,2018,"1,04,107kms",Petrol,Automatic,₹6.75 Lakh,ahmedabad
Hyundai,Hyundai Tucson2.0 Dual VTVT 2WD AT GL,2017,"70,000kms",Petrol,Automatic,₹7.51 Lakh,ahmedabad
Honda,Honda Cityi VTEC CVT VX,2017,"55,000kms",Petrol,Automatic,₹6.90 Lakh,ahmedabad
Tata,Tata TigorXZ Plus CNG,2023,"65,000kms",CNG,Manual,₹6.25 Lakh,ahmedabad
Toyota,Toyota YarisVX CVT BSIV,2018,"31,000kms",Petrol,Automatic,₹7.50 Lakh,ahmedabad
Hyundai,Hyundai VernaCRDi 1.6 AT SX Plus,2018,"90,000kms",Diesel,Automatic,₹7.45 Lakh,ahmedabad
Hyundai,Hyundai Creta1.4 CRDi S Plus,2017,"65,000kms",Diesel,Manual,₹7.65 Lakh,ahmedabad
Maruti,Maruti Swift DzireVXI BSVI,2021,"56,000kms",Petrol,Manual,₹6.35 Lakh,ahmedabad
Hyundai,Hyundai Creta1.6 CRDi SX Option,2017,"72,000kms",Diesel,Manual,₹7.90 Lakh,ahmedabad
Maruti,Maruti SwiftZXI,2023,"65,000kms",Petrol,Manual,₹6.50 Lakh,ahmedabad
Toyota,Toyota GlanzaG,2023,"50,000kms",Petrol,Manual,₹6.90 Lakh,ahmedabad
Toyota,Toyota YarisVX CVT BSIV,2018,"56,000kms",Petrol,Automatic,₹7.50 Lakh,ahmedabad
