,car_brand,car_name,year,km_driven,fuel,transmission,price,city
706,Maruti,Maruti Vitara BrezzaZXI Plus,2022,"43,600kms",Petrol,Manual,₹9.25 Lakh,Hyderabad
707,Maruti,Maruti Vitara BrezzaVDi,2019,"98,000kms",Diesel,Manual,₹7.75 Lakh,Hyderabad
708,Honda,Honda CityV MT,2020,"36,795kms",Petrol,Manual,₹9.95 Lakh,Hyderabad
709,Maruti,Maruti Vitara BrezzaZDi,2017,"86,800kms",Diesel,Manual,₹8.25 Lakh,Hyderabad
710,Honda,Honda WR-Vi-DTEC VX,2017,"86,051kms",Diesel,Manual,₹6.85 Lakh,Hyderabad
711,Maruti,Maruti Vitara BrezzaVXI,2021,"69,675kms",Petrol,Manual,₹7.20 Lakh,Hyderabad
712,Maruti,Maruti Vitara BrezzaZXI Plus,2020,"86,000kms",Petrol,Manual,₹7.75 Lakh,Hyderabad
713,Maruti,Maruti Vitara BrezzaZXI,2021,"87,855kms",Petrol,Manual,₹8.49 Lakh,Hyderabad
714,Tata,Tata HarrierXZ BSIV,2019,"78,500kms",Diesel,Manual,₹7.80 Lakh,Hyderabad
715,Volkswagen,Volkswagen Vento1.5 TDI Highline AT,2016,"79,794kms",Diesel,Automatic,₹6.75 Lakh,Hyderabad
716,Honda,Honda Cityi-DTEC SV,2018,"98,500kms",Diesel,Manual,₹6.95 Lakh,Hyderabad
717,Hyundai,Hyundai i20Sportz Plus Diesel,2019,"1,02,500kms",Diesel,Manual,₹6.25 Lakh,Hyderabad
718,Skoda,Skoda Rapid1.5 TDI AT Style BSIV,2017,"87,227kms",Diesel,Automatic,₹8 Lakh,Hyderabad
719,Renault,Renault DusterPetrol RXS CVT,2019,"11,500kms",Petrol,Automatic,₹7.99 Lakh,Hyderabad
720,Hyundai,Hyundai i20Asta IVT,2021,"20,996kms",Petrol,Automatic,₹9.45 Lakh,Hyderabad
721,Hyundai,Hyundai i201.4 Asta,2017,"66,000kms",Diesel,Manual,₹7.50 Lakh,Hyderabad
722,Honda,Honda JazzZX CVT,2021,"55,000kms",Petrol,Automatic,₹7.90 Lakh,Hyderabad
723,Hyundai,Hyundai AuraSX Plus AMT,2020,"28,000kms",Petrol,Automatic,₹6.90 Lakh,Hyderabad
724,Honda,Honda WR-Vi-DTEC VX,2018,"87,000kms",Diesel,Manual,₹7.50 Lakh,Hyderabad
725,Hyundai,Hyundai i201.4 Asta,2017,"66,000kms",Diesel,Manual,₹7.50 Lakh,Hyderabad
726,Honda,Honda JazzZX CVT,2021,"55,000kms",Petrol,Automatic,₹7.90 Lakh,Hyderabad
727,Hyundai,Hyundai AuraSX Plus AMT,2020,"28,000kms",Petrol,Automatic,₹6.90 Lakh,Hyderabad
728,Maruti,Maruti Vitara BrezzaVXI AT,2021,"63,000kms",Petrol,Automatic,₹7.50 Lakh,Hyderabad
729,Volkswagen,Volkswagen Vento1.5 TDI Highline AT,2016,"1,08,000kms",Diesel,Automatic,₹6.50 Lakh,Hyderabad
730,Nissan,Nissan MagniteTurbo CVT XV BSVI,2022,"23,000kms",Petrol,Automatic,₹7.99 Lakh,Hyderabad
731,Maruti,Maruti ErtigaVXi (O),2024,"42,900kms",Petrol,Manual,₹10 Lakh,Hyderabad
732,Maruti,Maruti Vitara BrezzaZDi,2018,"91,000kms",Diesel,Manual,₹7.65 Lakh,Hyderabad
733,Skoda,Skoda Rapid1.5 TDI AT Style BSIV,2017,"87,227kms",Diesel,Automatic,₹8 Lakh,Hyderabad
734,Hyundai,Hyundai i20Sportz Plus Diesel,2019,"1,02,500kms",Diesel,Manual,₹6.25 Lakh,Hyderabad
735,Hyundai,Hyundai i20Asta IVT,2021,"20,996kms",Petrol,Automatic,₹9.45 Lakh,Hyderabad
736,Honda,Honda Cityi-DTEC SV,2018,"98,500kms",Diesel,Manual,₹6.95 Lakh,Hyderabad
737,Hyundai,Hyundai CretaSX IVT BSVI,2022,"63,000kms",Petrol,Automatic,₹13.90 Lakh,Hyderabad
738,Hyundai,Hyundai CretaSX Opt Turbo BSVI,2023,"35,529kms",Petrol,Automatic,₹14.50 Lakh,Hyderabad
739,Kia,Kia SeltosHTX Plus Diesel,2022,"1,10,313kms",Diesel,Manual,₹13.50 Lakh,Hyderabad
740,Maruti,Maruti SwiftVXI AMT,2018,"59,610kms",Petrol,Automatic,₹4.35 Lakh,Hyderabad
741,Tata,Tata TiagoXTA AMT,2021,"46,981kms",Petrol,Automatic,₹5.22 Lakh,Hyderabad
742,Toyota,Toyota Innova Crysta2.4 GX 8Str,2023,"1,59,000kms",Diesel,Manual,₹19.25 Lakh,Hyderabad
743,Maruti,Maruti XL6Zeta BSVI,2022,"41,343kms",Petrol,Manual,₹9.90 Lakh,Hyderabad
744,Kia,Kia SeltosHTX Plus Diesel,2022,"1,10,313kms",Diesel,Manual,₹13.50 Lakh,Hyderabad
745,Tata,Tata TiagoXTA AMT,2021,"46,981kms",Petrol,Automatic,₹5.22 Lakh,Hyderabad
746,Maruti,Maruti SwiftVXI AMT,2018,"59,610kms",Petrol,Automatic,₹4.35 Lakh,Hyderabad
747,Toyota,Toyota Innova Crysta2.4 GX 8Str,2023,"1,59,000kms",Diesel,Manual,₹19.25 Lakh,Hyderabad
748,Maruti,Maruti XL6Zeta BSVI,2022,"41,343kms",Petrol,Manual,₹9.90 Lakh,Hyderabad
749,Tata,Tata AltrozXZA Plus DCT,2022,"22,560kms",Petrol,Automatic,₹7.22 Lakh,Hyderabad
750,Ford,Ford Ecosport1.5 Ti VCT AT Titanium,2015,"53,741kms",Petrol,Automatic,₹5.68 Lakh,Hyderabad
751,Maruti,Maruti CiazVXi,2015,"1,30,800kms",Petrol,Manual,₹4.99 Lakh,Hyderabad
752,Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2019,"91,670kms",Petrol,Manual,₹4.49 Lakh,Hyderabad
753,Tata,Tata HexaXE,2017,"87,969kms",Diesel,Manual,₹7.80 Lakh,Hyderabad
754,Mahindra,Mahindra TUV 300 PlusP8 BSIV,2018,"1,08,000kms",Diesel,Manual,₹5.50 Lakh,Hyderabad
755,Maruti,Maruti Vitara BrezzaZXI Plus,2023,"36,265kms",Petrol,Manual,₹10.66 Lakh,Hyderabad
756,Kia,Kia SeltosGTX Plus Diesel AT,2020,"79,679kms",Diesel,Automatic,₹13.01 Lakh,Hyderabad
757,Honda,Honda ElevateVX Non RF,2023,"39,778kms",Petrol,Manual,₹12.07 Lakh,Hyderabad
758,Skoda,Skoda Kushaq1.0 TSI Style,2021,"50,988kms",Petrol,Manual,₹11.83 Lakh,Hyderabad
759,Skoda,Skoda Kushaq1.0 TSI Style,2022,"37,227kms",Petrol,Manual,₹13.82 Lakh,Hyderabad
760,Volkswagen,Volkswagen VirtusGT Plus DSG ES,2022,"92,438kms",Petrol,Automatic,₹12.76 Lakh,Hyderabad
761,Tata,Tata HarrierXZA Plus AT BSVI,2020,"83,214kms",Diesel,Automatic,₹14 Lakh,Hyderabad
762,Toyota,Toyota Fortuner4x4 MT,2013,"1,99,000kms",Diesel,Manual,₹13.95 Lakh,Hyderabad
763,Kia,Kia SeltosHTX Plus Diesel,2020,"90,203kms",Diesel,Manual,₹10.75 Lakh,Hyderabad
764,Volkswagen,Volkswagen VirtusGT Plus DSG ES,2022,"92,438kms",Petrol,Automatic,₹12.76 Lakh,Hyderabad
765,Skoda,Skoda Kushaq1.0 TSI Style,2021,"50,988kms",Petrol,Manual,₹11.83 Lakh,Hyderabad
766,Maruti,Maruti Vitara BrezzaZXI Plus AT,2022,"48,000kms",Petrol,Automatic,₹11.75 Lakh,Hyderabad
767,Tata,Tata HarrierXZA Plus AT BSVI,2020,"83,214kms",Diesel,Automatic,₹14 Lakh,Hyderabad
768,Hyundai,Hyundai CretaEX Diesel BSVI,2021,"90,880kms",Diesel,Manual,₹12.50 Lakh,Hyderabad
769,Toyota,Toyota Corolla AltisVL AT,2016,"1,01,000kms",Petrol,Automatic,₹10.99 Lakh,Hyderabad
770,Kia,Kia SeltosHTX Plus Diesel,2020,"90,203kms",Diesel,Manual,₹10.75 Lakh,Hyderabad
771,Toyota,Toyota Fortuner4x4 MT,2013,"1,99,000kms",Diesel,Manual,₹13.95 Lakh,Hyderabad
772,Tata,Tata NexonXZ Plus BSVI,2022,"73,000kms",Petrol,Manual,₹10.80 Lakh,Hyderabad
773,Kia,Kia SeltosHTK Plus iMT,2022,"37,000kms",Petrol,Manual,₹14.90 Lakh,Hyderabad
774,Kia,Kia SeltosHTX Plus AT D,2020,"1,03,591kms",Diesel,Automatic,₹11.95 Lakh,Hyderabad
775,Toyota,Toyota Fortuner4x4 MT,2012,"2,10,400kms",Diesel,Manual,₹12.25 Lakh,Hyderabad
776,Hyundai,Hyundai Creta1.4 E Plus,2020,"94,335kms",Diesel,Manual,₹10.90 Lakh,Hyderabad
777,Toyota,Toyota Fortuner4x4 AT,2014,"1,69,772kms",Diesel,Automatic,₹14.75 Lakh,Hyderabad
778,Mahindra,Mahindra XUV300W8 Diesel Sunroof BSVI,2022,"69,900kms",Diesel,Manual,₹10.50 Lakh,Hyderabad
779,Kia,Kia SeltosGTX Plus Diesel AT,2021,"96,609kms",Diesel,Automatic,₹13.50 Lakh,Hyderabad
780,Hyundai,Hyundai AlcazarSignature Diesel AT,2022,"88,000kms",Diesel,Automatic,₹14.90 Lakh,Hyderabad
781,Toyota,Toyota Corolla Altis1.8 VL CVT,2019,"58,000kms",Petrol,Automatic,₹12.45 Lakh,Hyderabad
782,Hyundai,Hyundai CretaE Diesel BSVI,2022,"67,000kms",Diesel,Manual,₹11.50 Lakh,Hyderabad
783,Toyota,Toyota Fortuner4x2 4 Speed AT,2012,"2,70,321kms",Diesel,Automatic,₹11.75 Lakh,Hyderabad
784,Kia,Kia SeltosGTX Plus Diesel AT,2021,"96,609kms",Diesel,Automatic,₹13.50 Lakh,Hyderabad
785,Hyundai,Hyundai AlcazarSignature Diesel AT,2022,"88,000kms",Diesel,Automatic,₹14.90 Lakh,Hyderabad
786,Toyota,Toyota Corolla Altis1.8 VL CVT,2019,"58,000kms",Petrol,Automatic,₹12.45 Lakh,Hyderabad
787,Hyundai,Hyundai CretaE Diesel BSVI,2022,"67,000kms",Diesel,Manual,₹11.50 Lakh,Hyderabad
788,Toyota,Toyota Fortuner4x2 4 Speed AT,2012,"2,70,321kms",Diesel,Automatic,₹11.75 Lakh,Hyderabad
789,Hyundai,Hyundai CretaE Diesel BSVI,2020,"67,000kms",Diesel,Manual,₹14.50 Lakh,Hyderabad
790,Toyota,Toyota RumionV,2024,"21,500kms",Petrol,Manual,₹10.75 Lakh,Hyderabad
791,Hyundai,Hyundai VernaSX Diesel,2021,"95,942kms",Diesel,Manual,₹10 Lakh,Hyderabad
792,Maruti,Maruti XL6Alpha Plus,2022,"32,082kms",Petrol,Manual,₹11.21 Lakh,Hyderabad
793,Maruti,Maruti Vitara BrezzaZXI Plus,2022,"48,279kms",Petrol,Manual,₹9.83 Lakh,Hyderabad
794,Kia,Kia SeltosX-Line Turbo DCT,2024,"15,500kms",Petrol,Automatic,₹20.45 Lakh,Hyderabad
795,Mahindra,Mahindra ScorpioS3 Plus,2021,"24,774kms",Diesel,Manual,₹10.26 Lakh,Hyderabad
796,Skoda,Skoda Slavia1.5 TSI Style BSVI,2022,"32,000kms",Petrol,Manual,₹11.90 Lakh,Hyderabad
797,Hyundai,Hyundai Creta1.6 SX Automatic,2018,"1,16,000kms",Petrol,Automatic,₹10.50 Lakh,Hyderabad
798,Maruti,Maruti XL6Alpha,2020,"76,493kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
799,Kia,Kia SeltosHTX G,2020,"58,895kms",Petrol,Manual,₹8.90 Lakh,Hyderabad
800,Maruti,Maruti Vitara BrezzaZDi AMT,2018,"52,670kms",Diesel,Automatic,₹6.50 Lakh,Hyderabad
801,Maruti,Maruti SwiftZXI Plus AMT,2022,"47,731kms",Petrol,Automatic,₹7.17 Lakh,Hyderabad
802,Volkswagen,Volkswagen Tiguan2.0 TSI Elegance,2023,"2,600kms",Petrol,Automatic,₹32.90 Lakh,Hyderabad
803,Volvo,Volvo XC40D4 Inscription BSIV,2018,"71,700kms",Diesel,Automatic,₹23.90 Lakh,Hyderabad
804,Kia,Kia SeltosHTX G,2020,"58,895kms",Petrol,Manual,₹8.90 Lakh,Hyderabad
805,Maruti,Maruti Vitara BrezzaZDi AMT,2018,"52,670kms",Diesel,Automatic,₹6.50 Lakh,Hyderabad
806,Maruti,Maruti SwiftZXI Plus AMT,2022,"47,731kms",Petrol,Automatic,₹7.17 Lakh,Hyderabad
807,Volkswagen,Volkswagen Tiguan2.0 TSI Elegance,2023,"2,600kms",Petrol,Automatic,₹32.90 Lakh,Hyderabad
808,Volvo,Volvo XC40D4 Inscription BSIV,2018,"71,700kms",Diesel,Automatic,₹23.90 Lakh,Hyderabad
809,Kia,Kia CarnivalLimousine,2020,"65,222kms",Diesel,Automatic,₹29 Lakh,Hyderabad
810,Toyota,Toyota Innova Crysta2.4 GX 7 STR AT,2021,"45,987kms",Diesel,Automatic,₹24.50 Lakh,Hyderabad
811,Toyota,Toyota Innova Crysta2.8 GX AT BSIV,2016,"60,000kms",Diesel,Automatic,₹21.45 Lakh,Hyderabad
812,Maruti,Maruti Swift DzireAMT VDI,2017,"89,224kms",Diesel,Automatic,₹6.70 Lakh,Hyderabad
813,Ford,Ford FigoTitanium Plus AT,2021,"39,681kms",Petrol,Automatic,₹6.17 Lakh,Hyderabad
814,Tata,Tata HarrierXZ BSVI,2019,"40,781kms",Diesel,Manual,₹12.90 Lakh,Hyderabad
815,Volvo,Volvo XC60B5 Ultimate,2023,"44,000kms",Petrol,Automatic,₹52 Lakh,Hyderabad
816,Toyota,Toyota Innova Crysta2.4 VX MT 8S BSIV,2016,"2,40,000kms",Diesel,Manual,₹15.50 Lakh,Hyderabad
817,Hyundai,Hyundai Alcazar1.5 Signature (O) 7-Seater Diesel AT,2023,"33,000kms",Diesel,Automatic,₹17.65 Lakh,Hyderabad
818,Kia,Kia SeltosGTX Plus DCT,2020,"78,210kms",Petrol,Automatic,₹12.51 Lakh,Hyderabad
819,Mahindra,Mahindra XUV700AX3 Diesel AT BSVI,2022,"71,000kms",Diesel,Automatic,₹16.70 Lakh,Hyderabad
820,Isuzu,Isuzu MU-X2WD,2018,"75,000kms",Diesel,Automatic,₹18.25 Lakh,Hyderabad
821,Toyota,Toyota Fortuner4x4 MT,2014,"1,76,958kms",Diesel,Manual,₹16 Lakh,Hyderabad
822,Toyota,Toyota Innova Crysta2.4 ZX MT BSIV,2018,"1,66,938kms",Diesel,Manual,₹18 Lakh,Hyderabad
823,Skoda,Skoda OctaviaCorporate Edition Petrol,2018,"55,000kms",Petrol,Manual,₹17.50 Lakh,Hyderabad
824,Mahindra,Mahindra XUV700AX3 Diesel AT BSVI,2022,"71,000kms",Diesel,Automatic,₹16.70 Lakh,Hyderabad
825,Isuzu,Isuzu MU-X2WD,2018,"75,000kms",Diesel,Automatic,₹18.25 Lakh,Hyderabad
826,Toyota,Toyota Fortuner4x4 MT,2014,"1,76,958kms",Diesel,Manual,₹16 Lakh,Hyderabad
827,Toyota,Toyota Innova Crysta2.4 ZX MT BSIV,2018,"1,66,938kms",Diesel,Manual,₹18 Lakh,Hyderabad
828,Skoda,Skoda OctaviaCorporate Edition Petrol,2018,"55,000kms",Petrol,Manual,₹17.50 Lakh,Hyderabad
829,Kia,Kia SeltosGTX Plus S Turbo DCT,2023,"12,000kms",Petrol,Automatic,₹16.90 Lakh,Hyderabad
830,Hyundai,Hyundai Alcazar1.5 Signature (O) 7-Seater Diesel AT,2023,"33,000kms",Diesel,Automatic,₹18.50 Lakh,Hyderabad
831,Skoda,Skoda Kodiaq2.0 TDI Style,2018,"88,000kms",Diesel,Automatic,₹18.85 Lakh,Hyderabad
832,Toyota,Toyota Fortuner4X2 Diesel AT BSVI,2022,"47,190kms",Diesel,Automatic,₹37.50 Lakh,Hyderabad
833,Kia,Kia CarnivalLimousine Plus,2022,"88,795kms",Diesel,Automatic,₹34.50 Lakh,Hyderabad
834,Toyota,Toyota Fortuner4X2 Diesel AT BSVI,2022,"79,227kms",Diesel,Automatic,₹38.85 Lakh,Hyderabad
835,Toyota,Toyota Fortuner4X2 Diesel AT,2024,"65,945kms",Diesel,Automatic,₹42.50 Lakh,Hyderabad
836,Toyota,Toyota Fortuner4X2 Diesel AT,2024,"66,608kms",Diesel,Automatic,₹42 Lakh,Hyderabad
837,Toyota,Toyota VellfireExecutive Lounge BSVI,2020,"96,000kms",Petrol,Automatic,₹79.99 Lakh,Hyderabad
838,Hyundai,Hyundai i10Magna 1.1,2016,"1,08,310kms",Petrol,Manual,₹3.13 Lakh,Hyderabad
839,Honda,Honda Jazz1.2 SV i VTEC,2016,"52,777kms",Petrol,Manual,₹4.72 Lakh,Hyderabad
840,Honda,Honda MobilioV i-VTEC,2015,"1,08,300kms",Petrol,Manual,₹4.47 Lakh,Hyderabad
841,Hyundai,Hyundai i20Asta 1.2,2017,"1,03,531kms",Petrol,Manual,₹4.35 Lakh,Hyderabad
842,Maruti,Maruti Wagon RAMT VXI Option,2018,"89,121kms",Petrol,Automatic,₹3.41 Lakh,Hyderabad
843,Nissan,Nissan MagniteXV,2021,"41,990kms",Petrol,Manual,₹5.72 Lakh,Hyderabad
844,Hyundai,Hyundai i20Sportz 1.4 CRDi,2012,"97,744kms",Diesel,Manual,₹3.38 Lakh,Hyderabad
845,Honda,Honda BR-Vi-VTEC VX MT,2018,"69,152kms",Petrol,Manual,₹5.92 Lakh,Hyderabad
846,Maruti,Maruti Alto 800LXi,2021,"42,498kms",Petrol,Manual,₹3.33 Lakh,Hyderabad
847,Maruti,Maruti SwiftZXI,2013,"1,04,322kms",Petrol,Manual,₹3.36 Lakh,Hyderabad
848,Hyundai,Hyundai i10Magna 1.1,2016,"1,08,310kms",Petrol,Manual,₹3.13 Lakh,Hyderabad
849,Honda,Honda Cityi VTEC V,2015,"35,151kms",Petrol,Manual,₹4.55 Lakh,Hyderabad
850,Tata,Tata TigorXZ Plus CNG BSVI,2022,"84,637kms",CNG,Manual,₹5.50 Lakh,Hyderabad
851,Maruti,Maruti BalenoAlpha Diesel,2016,"68,224kms",Diesel,Manual,₹4.59 Lakh,Hyderabad
852,Honda,Honda AmazeV,2015,"68,939kms",Petrol,Manual,₹3.72 Lakh,Hyderabad
853,Maruti,Maruti Swift DzireVXI BSVI,2021,"1,03,873kms",Petrol,Manual,₹4.76 Lakh,Hyderabad
854,Renault,Renault KWID1.0 RXT,2023,"6,909kms",Petrol,Manual,₹4.70 Lakh,Hyderabad
855,Hyundai,Hyundai i20Asta 1.2,2017,"1,03,531kms",Petrol,Manual,₹4.35 Lakh,Hyderabad
856,Maruti,Maruti Wagon RAMT VXI Option,2018,"89,121kms",Petrol,Automatic,₹3.41 Lakh,Hyderabad
857,Honda,Honda AmazeS i-VTEC,2015,"72,184kms",Petrol,Manual,₹3.46 Lakh,Hyderabad
858,Maruti,Maruti Baleno1.2 Delta,2018,"89,538kms",Petrol,Manual,₹4.10 Lakh,Hyderabad
859,Honda,Honda AmazeVX i-VTEC,2013,"1,13,919kms",Petrol,Manual,₹3.60 Lakh,Hyderabad
860,Honda,Honda Jazz1.2 SV i VTEC,2016,"52,777kms",Petrol,Manual,₹4.72 Lakh,Hyderabad
861,Honda,Honda MobilioV i-VTEC,2015,"1,08,300kms",Petrol,Manual,₹4.47 Lakh,Hyderabad
862,Maruti,Maruti Ignis1.2 Zeta BSIV,2023,"24,218kms",Petrol,Manual,₹5.48 Lakh,Hyderabad
863,Nissan,Nissan MagniteXV,2021,"41,990kms",Petrol,Manual,₹5.72 Lakh,Hyderabad
864,Honda,Honda AmazeVX i-VTEC,2013,"1,13,919kms",Petrol,Manual,₹3.60 Lakh,Hyderabad
865,Honda,Honda Jazz1.2 SV i VTEC,2016,"52,777kms",Petrol,Manual,₹4.72 Lakh,Hyderabad
866,Honda,Honda MobilioV i-VTEC,2015,"1,08,300kms",Petrol,Manual,₹4.47 Lakh,Hyderabad
867,Maruti,Maruti Ignis1.2 Zeta BSIV,2023,"24,218kms",Petrol,Manual,₹5.48 Lakh,Hyderabad
868,Nissan,Nissan MagniteXV,2021,"41,990kms",Petrol,Manual,₹5.72 Lakh,Hyderabad
869,Maruti,Maruti Ignis1.2 Zeta BSIV,2017,"68,595kms",Petrol,Manual,₹4.01 Lakh,Hyderabad
870,Maruti,Maruti Ignis1.2 AMT Zeta BSIV,2017,"1,16,251kms",Petrol,Automatic,₹3.80 Lakh,Hyderabad
871,Maruti,Maruti SwiftVXI,2013,"36,500kms",Petrol,Manual,₹3.32 Lakh,Hyderabad
872,Maruti,Maruti Baleno1.2 Delta,2017,"75,352kms",Petrol,Manual,₹4.20 Lakh,Hyderabad
873,Ford,Ford AspireTitanium Plus Diesel,2020,"49,821kms",Diesel,Manual,₹4.70 Lakh,Hyderabad
874,Maruti,Maruti Ignis1.2 Zeta BSIV,2023,"20,544kms",Petrol,Manual,₹5.73 Lakh,Hyderabad
875,Hyundai,Hyundai Grand i101.2 Kappa Asta,2015,"1,14,039kms",Petrol,Manual,₹3.53 Lakh,Hyderabad
876,Ford,Ford Ecosport1.5 TDCi Titanium BSIV,2016,"1,19,045kms",Diesel,Manual,₹5.60 Lakh,Hyderabad
877,Nissan,Nissan SunnyXV CVT,2017,"84,171kms",Petrol,Automatic,₹5.80 Lakh,Hyderabad
878,Honda,Honda WR-Vi-VTEC VX,2019,"85,321kms",Petrol,Manual,₹5.99 Lakh,Hyderabad
879,Volkswagen,Volkswagen Vento1.5 TDI Comfortline,2015,"99,000kms",Diesel,Manual,₹4.50 Lakh,Hyderabad
880,Maruti,Maruti Wagon RAMT VXI,2017,"82,000kms",Petrol,Automatic,₹3.70 Lakh,Hyderabad
881,Honda,Honda Jazz1.2 V AT i VTEC,2017,"55,000kms",Petrol,Automatic,₹5.17 Lakh,Hyderabad
882,Maruti,Maruti Baleno1.2 Zeta,2017,"87,225kms",Petrol,Manual,₹5.50 Lakh,Hyderabad
883,,Fiat Linea1.4 Active,2014,"80,000kms",Petrol,Manual,₹3.65 Lakh,Hyderabad
884,Volkswagen,Volkswagen Vento1.5 TDI Comfortline,2015,"99,000kms",Diesel,Manual,₹4.50 Lakh,Hyderabad
885,Maruti,Maruti Wagon RAMT VXI,2017,"82,000kms",Petrol,Automatic,₹3.70 Lakh,Hyderabad
886,Honda,Honda Jazz1.2 V AT i VTEC,2017,"55,000kms",Petrol,Automatic,₹5.17 Lakh,Hyderabad
887,Maruti,Maruti Baleno1.2 Zeta,2017,"87,225kms",Petrol,Manual,₹5.50 Lakh,Hyderabad
888,,Fiat Linea1.4 Active,2014,"80,000kms",Petrol,Manual,₹3.65 Lakh,Hyderabad
889,Hyundai,Hyundai i20Sportz 1.2,2017,"1,08,000kms",Petrol,Manual,₹5.25 Lakh,Hyderabad
890,Honda,Honda Cityi DTec V,2016,"88,349kms",Diesel,Manual,₹5.75 Lakh,Hyderabad
891,Nissan,Nissan Micra ActiveXV,2015,"59,852kms",Petrol,Manual,₹3.90 Lakh,Hyderabad
892,Renault,Renault KWID1.0 RXT Opt,2021,"48,000kms",Petrol,Manual,₹4.15 Lakh,Hyderabad
893,Hyundai,Hyundai i20Asta 1.4 CRDi,2016,"1,10,000kms",Diesel,Manual,₹4.85 Lakh,Hyderabad
894,Honda,Honda AmazeVX i-DTEC,2013,"87,000kms",Diesel,Manual,₹3.99 Lakh,Hyderabad
895,Hyundai,Hyundai i20Petrol CVT Magna Executive,2018,"60,000kms",Petrol,Automatic,₹5.45 Lakh,Hyderabad
896,Maruti,Maruti Swift DzireVDI,2014,"60,000kms",Diesel,Manual,₹4.95 Lakh,Hyderabad
897,Maruti,Maruti SwiftVDI,2013,"1,48,000kms",Diesel,Manual,₹3.85 Lakh,Hyderabad
898,Maruti,Maruti SwiftZDI BSIV,2015,"85,000kms",Diesel,Manual,₹4.95 Lakh,Hyderabad
899,Volkswagen,Volkswagen Vento1.5 TDI Comfortline,2015,"92,000kms",Diesel,Manual,₹4.65 Lakh,Hyderabad
900,,Fiat LineaPower Up 1.3 Emotion,2018,"75,000kms",Diesel,Manual,₹4.20 Lakh,Hyderabad
901,Volkswagen,Volkswagen Ameo1.2 MPI Comfortline,2017,"1,82,523kms",Petrol,Manual,₹3.65 Lakh,Hyderabad
902,Honda,Honda AmazeE i-Dtech,2015,"82,632kms",Diesel,Manual,₹3.50 Lakh,Hyderabad
903,Hyundai,Hyundai Verna1.6 SX,2014,"1,05,000kms",Diesel,Manual,₹4.65 Lakh,Hyderabad
904,Maruti,Maruti SwiftVDI,2013,"1,48,000kms",Diesel,Manual,₹3.85 Lakh,Hyderabad
905,,Fiat LineaPower Up 1.3 Emotion,2018,"75,000kms",Diesel,Manual,₹4.20 Lakh,Hyderabad
906,Nissan,Nissan SunnyXV CVT,2017,"84,171kms",Petrol,Automatic,₹5.80 Lakh,Hyderabad
907,Honda,Honda Jazz1.2 V AT i VTEC,2017,"55,000kms",Petrol,Automatic,₹5.17 Lakh,Hyderabad
908,Maruti,Maruti Wagon RAMT VXI,2017,"82,000kms",Petrol,Automatic,₹3.70 Lakh,Hyderabad
909,Ford,Ford Ecosport1.5 TDCi Titanium BSIV,2016,"1,19,045kms",Diesel,Manual,₹5.60 Lakh,Hyderabad
910,Honda,Honda WR-Vi-VTEC VX,2019,"85,321kms",Petrol,Manual,₹5.99 Lakh,Hyderabad
911,Volkswagen,Volkswagen Vento1.5 TDI Comfortline,2015,"99,000kms",Diesel,Manual,₹4.50 Lakh,Hyderabad
912,Hyundai,Hyundai Grand i10CRDi Asta,2013,"1,16,000kms",Diesel,Manual,₹3.60 Lakh,Hyderabad
913,Renault,Renault KWID1.0 RXT,2018,"27,832kms",Petrol,Manual,₹3.20 Lakh,Hyderabad
914,Honda,Honda Jazz1.5 S i DTEC,2015,"10,90,000kms",Diesel,Manual,₹5.50 Lakh,Hyderabad
915,Hyundai,Hyundai i20Asta 1.2,2015,"71,925kms",Petrol,Manual,₹4.95 Lakh,Hyderabad
916,Maruti,Maruti ErtigaZDI,2013,"85,000kms",Diesel,Manual,₹5.60 Lakh,Hyderabad
917,Honda,Honda Cityi DTec V,2016,"91,000kms",Diesel,Manual,₹4.85 Lakh,Hyderabad
918,Maruti,Maruti Wagon RVXI Opt,2021,"63,000kms",Petrol,Manual,₹4.95 Lakh,Hyderabad
919,Hyundai,Hyundai Verna1.6 SX,2014,"1,44,946kms",Diesel,Manual,₹3.75 Lakh,Hyderabad
920,Mahindra,Mahindra XUV700AX5 AT BSVI,2022,"50,475kms",Petrol,Automatic,₹13.20 Lakh,Hyderabad
921,MG,MG Hector PlusSharp Pro 7 Str Diesel 2023-2025,2022,"43,936kms",Diesel,Manual,₹15.41 Lakh,Hyderabad
922,Nissan,Nissan MagniteXV,2022,"57,445kms",Petrol,Manual,₹5.70 Lakh,Hyderabad
923,Maruti,Maruti CelerioVXI AT,2014,"66,000kms",Petrol,Automatic,₹3.30 Lakh,Hyderabad
924,Hyundai,Hyundai Verna1.6 SX,2014,"1,44,946kms",Diesel,Manual,₹3.75 Lakh,Hyderabad
925,Mahindra,Mahindra XUV700AX5 AT BSVI,2022,"50,475kms",Petrol,Automatic,₹13.20 Lakh,Hyderabad
926,MG,MG Hector PlusSharp Pro 7 Str Diesel 2023-2025,2022,"43,936kms",Diesel,Manual,₹15.41 Lakh,Hyderabad
927,Nissan,Nissan MagniteXV,2022,"57,445kms",Petrol,Manual,₹5.70 Lakh,Hyderabad
928,Maruti,Maruti CelerioVXI AT,2014,"66,000kms",Petrol,Automatic,₹3.30 Lakh,Hyderabad
