car_brand,car_name,year,km_driven,fuel,transmission,price,city
Mahindra,Mahindra XUV400 EVEL Fast Charger DT,2023,"48,000kms",Electric,Automatic,₹11.25 Lakh,jaipur
MG,MG HectorSmart DCT,2019,"45,000kms",Petrol,Automatic,₹10.75 Lakh,jaipur
Kia,Kia SeltosHTX Diesel,2021,"82,000kms",Diesel,Manual,₹12.50 Lakh,jaipur
Tata,Tata HarrierXZA Plus AT BSVI,2020,"1,36,000kms",Diesel,Automatic,₹12.25 Lakh,jaipur
Maruti,Maruti XL6Alpha Plus AT,2022,"56,171kms",Petrol,Automatic,₹12.02 Lakh,jaipur
Kia,Kia SeltosHTX Diesel,2021,"82,000kms",Diesel,Manual,₹12.50 Lakh,jaipur
Tata,Tata HarrierXZA Plus AT BSVI,2020,"1,36,000kms",Diesel,Automatic,₹12.25 Lakh,jaipur
MG,MG HectorSmart DCT,2019,"45,000kms",Petrol,Automatic,₹10.75 Lakh,jaipur
Mahindra,Mahindra XUV400 EVEL Fast Charger DT,2023,"48,000kms",Electric,Automatic,₹11.25 Lakh,jaipur
Hyundai,Hyundai Grand i10Asta,2016,"76,742kms",Petrol,Manual,₹3.75 Lakh,jaipur
Honda,Honda Cityi VTEC VX,2017,"72,000kms",Petrol,Manual,₹5.25 Lakh,jaipur
Hyundai,Hyundai Xcent1.2 VTVT S,2014,"66,340kms",Petrol,Manual,₹3.61 Lakh,jaipur
Hyundai,Hyundai i20Asta 1.2,2017,"61,636kms",Petrol,Manual,₹4.45 Lakh,jaipur
Maruti,Maruti ErtigaZDI,2015,"51,540kms",Diesel,Manual,₹5.92 Lakh,jaipur
Hyundai,Hyundai i20Magna Plus BSIV,2019,"83,244kms",Petrol,Manual,₹4.10 Lakh,jaipur
Skoda,Skoda Rapid1.5 TDI Ambition BSIV,2018,"92,251kms",Diesel,Manual,₹5.10 Lakh,jaipur
Hyundai,Hyundai i201.2 Asta Option,2017,"93,604kms",Petrol,Manual,₹4.10 Lakh,jaipur
Toyota,Toyota GlanzaV,2019,"53,194kms",Petrol,Manual,₹4.75 Lakh,jaipur
Tata,Tata Tiago1.2 Revotron XZ,2018,"29,088kms",Petrol,Manual,₹4.22 Lakh,jaipur
Maruti,Maruti SwiftLDI BSIV,2014,"77,000kms",Diesel,Manual,₹3.50 Lakh,jaipur
Hyundai,Hyundai Grand i101.2 Kappa Magna BSIV,2018,"40,000kms",Petrol,Manual,₹4.11 Lakh,jaipur
Hyundai,Hyundai i20Magna 1.4 CRDi,2015,"73,000kms",Diesel,Manual,₹4.20 Lakh,jaipur
Hyundai,Hyundai Grand i10Sportz,2016,"64,000kms",Petrol,Manual,₹3.75 Lakh,jaipur
Volkswagen,Volkswagen Polo1.0 MPI Comfortline,2018,"71,000kms",Petrol,Manual,₹4.35 Lakh,jaipur
Maruti,Maruti SwiftLDI BSIV,2014,"77,000kms",Diesel,Manual,₹3.50 Lakh,jaipur
