car_brand,car_name,year,km_driven,fuel,transmission,price,city
Maruti,Maruti S CrossAlpha,2018,"1,05,950kms",Petrol,Manual,₹7.34 Lakh,chennai
Honda,Honda CityV MT,2021,"51,000kms",Petrol,Manual,₹9.25 Lakh,chennai
Maruti,Maruti CiazAlpha Automatic BSIV,2017,"70,000kms",Petrol,Automatic,₹6.50 Lakh,chennai
Volkswagen,Volkswagen Taigun1.0 TSI Topline BSVI,2022,"28,730kms",Petrol,Manual,₹9.25 Lakh,chennai
Hyundai,Hyundai Creta1.6 CRDi SX Option,2015,"67,000kms",Diesel,Manual,₹7.50 Lakh,chennai
Maruti,Maruti S CrossDDiS 200 Zeta,2016,"47,000kms",Diesel,Manual,₹6.55 Lakh,chennai
Volkswagen,Volkswagen VirtusTopline AT,2023,"24,190kms",Petrol,Automatic,₹13.77 Lakh,chennai
Honda,Honda CityVX MT,2022,"53,153kms",Petrol,Manual,₹10.50 Lakh,chennai
Hyundai,Hyundai Creta1.6 CRDi SX Option,2015,"67,000kms",Diesel,Manual,₹7.50 Lakh,chennai
Volkswagen,Volkswagen Taigun1.0 TSI Topline BSVI,2022,"28,730kms",Petrol,Manual,₹9.25 Lakh,chennai
Maruti,Maruti S CrossDDiS 200 Zeta,2016,"47,000kms",Diesel,Manual,₹6.55 Lakh,chennai
MG,MG HectorHybrid Sharp Dualtone,2021,"36,242kms",Petrol,Manual,₹12.74 Lakh,chennai
Hyundai,Hyundai AlcazarSignature 6Str Diesel AT,2021,"1,04,313kms",Diesel,Automatic,₹13.64 Lakh,chennai
Honda,Honda CityVX MT,2022,"53,153kms",Petrol,Manual,₹10.50 Lakh,chennai
Volkswagen,Volkswagen VirtusTopline AT,2023,"24,190kms",Petrol,Automatic,₹13.77 Lakh,chennai
Honda,Honda CityZX CVT,2020,"68,000kms",Petrol,Automatic,₹10.25 Lakh,chennai
Honda,Honda CityZX MT,2021,"33,000kms",Petrol,Manual,₹10.25 Lakh,chennai
MG,MG HectorSharp CVT,2021,"33,000kms",Petrol,Automatic,₹12.60 Lakh,chennai
Tata,Tata HexaXTA,2018,"70,000kms",Diesel,Automatic,₹11.50 Lakh,chennai
Mercedes-Benz,Mercedes-Benz S-Class320 CDI,2013,"90,000kms",Diesel,Automatic,₹12.50 Lakh,chennai
Volkswagen,Volkswagen Taigun1.0 TSI Topline BSVI,2022,"47,052kms",Petrol,Manual,₹11 Lakh,chennai
Kia,Kia CarensLuxury Plus Turbo DCT  -2023,2022,"40,000kms",Petrol,Automatic,₹14.90 Lakh,chennai
Audi,Audi Q32.0 TDI,2013,"50,000kms",Diesel,Automatic,₹13.50 Lakh,chennai
Hyundai,Hyundai i20 N-LineN8,2023,"20,608kms",Petrol,Manual,₹10.75 Lakh,chennai
Mercedes-Benz,Mercedes-Benz GLA Class200 CDI,2014,"45,000kms",Diesel,Automatic,₹12.50 Lakh,chennai
Hyundai,Hyundai VernaSX Opt Turbo,2024,"15,000kms",Petrol,Manual,₹14.50 Lakh,chennai
Volvo,Volvo S60D5 Summum,2015,"97,000kms",Diesel,Automatic,₹12 Lakh,chennai
Audi,Audi Q32.0 TDI Quattro Premium Plus,2014,"57,000kms",Diesel,Automatic,₹12.50 Lakh,chennai
MG,MG HectorSharp CVT,2021,"33,000kms",Petrol,Automatic,₹12.60 Lakh,chennai
Tata,Tata HexaXTA,2018,"70,000kms",Diesel,Automatic,₹11.50 Lakh,chennai
Mercedes-Benz,Mercedes-Benz S-Class320 CDI,2013,"90,000kms",Diesel,Automatic,₹12.50 Lakh,chennai
Volvo,Volvo S60D5 Summum,2015,"97,000kms",Diesel,Automatic,₹12 Lakh,chennai
Audi,Audi Q32.0 TDI Quattro Premium Plus,2014,"57,000kms",Diesel,Automatic,₹12.50 Lakh,chennai
Land Rover,Land Rover Freelander 2TD4 HSE,2010,"47,500kms",Diesel,Automatic,₹11 Lakh,chennai
Kia,Kia SeltosHTK Diesel,2021,"52,000kms",Diesel,Manual,₹10.75 Lakh,chennai
Porsche,Porsche MacanStandard,2024,"8,500kms",Petrol,Automatic,₹85 Lakh,chennai
BMW,BMW 3 Series330i M Sport,2019,"23,000kms",Petrol,Automatic,₹34.50 Lakh,chennai
MG,MG AstorSharp EX BSVI,2022,"42,328kms",Petrol,Manual,₹9.77 Lakh,chennai
Audi,Audi A62.0 TDI,2012,"55,000kms",Diesel,Automatic,₹8.75 Lakh,chennai
Audi,Audi A335 TDI Attraction,2015,"1,28,000kms",Diesel,Automatic,₹9.90 Lakh,chennai
Land Rover,Land Rover Range Rover Evoque2.0 TD4 HSE,2018,"50,000kms",Diesel,Automatic,₹37 Lakh,chennai
Hyundai,Hyundai i20Sportz BSVI,2021,"25,000kms",Petrol,Manual,₹7.25 Lakh,chennai
Hyundai,Hyundai VernaSX Opt,2023,"31,000kms",Petrol,Manual,₹14.50 Lakh,chennai
Volvo,Volvo S60D4 KINETIC,2016,"1,00,000kms",Diesel,Automatic,₹10.90 Lakh,chennai
Maruti,Maruti BalenoAlpha Diesel,2021,"12,417kms",Diesel,Manual,₹7.39 Lakh,chennai
Kia,Kia SeltosGTX DCT,2021,"60,279kms",Petrol,Automatic,₹9.62 Lakh,chennai
Skoda,Skoda Slavia1.5 TSI Ambition,2023,"52,161kms",Petrol,Manual,₹12.78 Lakh,chennai
BMW,BMW X5xDrive 30d xLine,2021,"62,000kms",Diesel,Automatic,₹68 Lakh,chennai
Hyundai,Hyundai VernaSX Opt,2023,"31,000kms",Petrol,Manual,₹14.50 Lakh,chennai
Maruti,Maruti BalenoAlpha Diesel,2021,"12,417kms",Diesel,Manual,₹7.39 Lakh,chennai
Kia,Kia SeltosGTX DCT,2021,"60,279kms",Petrol,Automatic,₹9.62 Lakh,chennai
Skoda,Skoda Slavia1.5 TSI Ambition,2023,"52,161kms",Petrol,Manual,₹12.78 Lakh,chennai
BMW,BMW X5xDrive 30d xLine,2021,"62,000kms",Diesel,Automatic,₹68 Lakh,chennai
Hyundai,Hyundai i20Sportz BSVI,2021,"46,000kms",Petrol,Manual,₹7.50 Lakh,chennai
Maruti,Maruti Swift Dzire Tour1.3 S Diesel,2019,"10,00,000kms",Diesel,Manual,₹6.25 Lakh,chennai
Audi,Audi Q335 TDI Quattro Premium Plus,2019,"42,000kms",Diesel,Automatic,₹18 Lakh,chennai
Audi,Audi A435 TDI Premium Sport,2014,"68,000kms",Diesel,Automatic,₹13.50 Lakh,chennai
Maruti,Maruti XL6Alpha Plus AT Dual Tone,2023,"45,000kms",Petrol,Automatic,₹13.95 Lakh,chennai
Audi,Audi A645 TFSI Premium Plus BSVI,2021,"45,000kms",Petrol,Automatic,₹38 Lakh,chennai
Mercedes-Benz,Mercedes-Benz C-ClassC 300,2024,"10,000kms",Petrol,Automatic,₹58 Lakh,chennai
Audi,Audi A430 TFSI Premium Plus,2017,"89,188kms",Petrol,Automatic,₹18.43 Lakh,chennai
Hyundai,Hyundai Creta1.6 SX Automatic,2019,"80,000kms",Petrol,Automatic,₹12.75 Lakh,chennai
Audi,Audi A335 TDI Premium Plus,2017,"70,000kms",Diesel,Automatic,₹18 Lakh,chennai
Honda,Honda CityVX Apex Edition CVT,2025,"15,000kms",Petrol,Automatic,₹16.50 Lakh,chennai
Mercedes-Benz,Mercedes-Benz GLA Class220 d 4MATIC,2017,"94,000kms",Diesel,Automatic,₹17 Lakh,chennai
Mercedes-Benz,Mercedes-Benz E-ClassE250 CDI,2014,"1,12,000kms",Diesel,Automatic,₹15 Lakh,chennai
Volvo,Volvo XC90D5 Inscription BSIV,2016,"60,000kms",Diesel,Automatic,₹36.50 Lakh,chennai
BMW,BMW 5 Series530Li,2024,"37,000kms",Petrol,Automatic,₹66 Lakh,chennai
Mercedes-Benz,Mercedes-Benz GLA Class220 d 4MATIC,2017,"94,000kms",Diesel,Automatic,₹17 Lakh,chennai
Mercedes-Benz,Mercedes-Benz E-ClassE250 CDI,2014,"1,12,000kms",Diesel,Automatic,₹15 Lakh,chennai
Honda,Honda CityVX Apex Edition CVT,2025,"15,000kms",Petrol,Automatic,₹16.50 Lakh,chennai
Volvo,Volvo XC90B6 Inscription 7STR,2022,"37,000kms",Petrol,Automatic,₹68 Lakh,chennai
BMW,BMW 3 Series Long Wheelbase330Li M Sport,2025,"6,000kms",Petrol,Automatic,₹58.50 Lakh,chennai
BMW,BMW 5 Series530Li,2024,"37,000kms",Petrol,Automatic,₹66 Lakh,chennai
Toyota,Toyota VellfireExecutive Lounge BSVI,2021,"30,000kms",Petrol,Automatic,₹98.50 Lakh,chennai
BMW,BMW 3 Series330i Sport,2020,"34,000kms",Petrol,Automatic,₹35 Lakh,chennai
Volvo,Volvo XC90D5 Inscription BSIV,2016,"60,000kms",Diesel,Automatic,₹36.50 Lakh,chennai
Volvo,Volvo XC90B6 Inscription 7STR,2022,"45,000kms",Petrol,Automatic,₹75 Lakh,chennai
Honda,Honda AmazeV CVT Petrol BSIV,2019,"80,000kms",Petrol,Automatic,₹6.50 Lakh,chennai
Jaguar,Jaguar XJ3.0L,2011,"29,000kms",Diesel,Automatic,₹23 Lakh,chennai
Volkswagen,Volkswagen Tiguan Allspace4Motion,2020,"55,000kms",Petrol,Automatic,₹23.50 Lakh,chennai
Skoda,Skoda OctaviaLaurin and Klement,2022,"30,000kms",Petrol,Automatic,₹24.50 Lakh,chennai
Volkswagen,Volkswagen Tiguan Allspace4Motion,2019,"58,000kms",Petrol,Automatic,₹23.75 Lakh,chennai
Mercedes-Benz,Mercedes-Benz GLE250d,2016,"85,000kms",Diesel,Automatic,₹28.50 Lakh,chennai
Mercedes-Benz,Mercedes-Benz E-ClassExpression E 220 d BSIV,2018,"91,000kms",Diesel,Automatic,₹25 Lakh,chennai
Skoda,Skoda OctaviaRS,2018,"57,000kms",Petrol,Automatic,₹25 Lakh,chennai
Maruti,Maruti Grand VitaraAlpha Plus Hybrid CVT,2023,"39,008kms",Petrol,Automatic,₹17.06 Lakh,chennai
Audi,Audi Q330 TFSI Premium FWD,2018,"80,460kms",Petrol,Automatic,₹16.58 Lakh,chennai
Mercedes-Benz,Mercedes-Benz GLE250d,2016,"85,000kms",Diesel,Automatic,₹28.50 Lakh,chennai
Mercedes-Benz,Mercedes-Benz E-ClassExpression E 220 d BSIV,2018,"91,000kms",Diesel,Automatic,₹25 Lakh,chennai
Skoda,Skoda OctaviaRS,2018,"57,000kms",Petrol,Automatic,₹25 Lakh,chennai
Maruti,Maruti Grand VitaraAlpha Plus Hybrid CVT,2023,"39,008kms",Petrol,Automatic,₹17.06 Lakh,chennai
Audi,Audi Q330 TFSI Premium FWD,2018,"80,460kms",Petrol,Automatic,₹16.58 Lakh,chennai
MG,MG HectorSharp Diesel Dualtone,2022,"36,143kms",Diesel,Manual,₹15.54 Lakh,chennai
Jeep,Jeep Compass1.4 Limited Opt DCT BSVI,2021,"67,739kms",Petrol,Automatic,₹15.65 Lakh,chennai
Mercedes-Benz,Mercedes-Benz E-ClassE250 Edition E,2016,"60,000kms",Diesel,Automatic,₹20 Lakh,chennai
Volkswagen,Volkswagen VirtusGT Plus DSG,2023,"17,000kms",Petrol,Automatic,₹16.50 Lakh,chennai
Honda,Honda ElevateZX CVT Non RF,2024,"19,289kms",Petrol,Automatic,₹17.84 Lakh,chennai
Mercedes-Benz,Mercedes-Benz GLA Class200,2017,"53,913kms",Petrol,Automatic,₹17.25 Lakh,chennai
BMW,BMW 3 Series320d Prestige,2014,"29,000kms",Diesel,Automatic,₹16.50 Lakh,chennai
Jaguar,Jaguar XF2.2 Litre Luxury,2014,"61,000kms",Diesel,Automatic,₹16.50 Lakh,chennai
Honda,Honda CityZX MT,2019,"65,000kms",Petrol,Manual,₹9.50 Lakh,chennai
Volkswagen,Volkswagen VirtusTopline AT BSVI,2022,"12,000kms",Petrol,Automatic,₹13.50 Lakh,chennai
Hyundai,Hyundai VernaSX IVT,2021,"49,000kms",Petrol,Automatic,₹10.95 Lakh,chennai
Hyundai,Hyundai VernaSX Opt Turbo,2022,"31,000kms",Petrol,Automatic,₹11.75 Lakh,chennai
Honda,Honda CityZX MT,2022,"56,997kms",Petrol,Manual,₹12.09 Lakh,chennai
Kia,Kia SeltosHTK Plus D,2020,"52,000kms",Diesel,Manual,₹12 Lakh,chennai
Hyundai,Hyundai Grand i10 NiosSportz,2023,"21,377kms",Petrol,Manual,₹6.41 Lakh,chennai
Hyundai,Hyundai VernaSX IVT,2021,"49,000kms",Petrol,Automatic,₹10.95 Lakh,chennai
Volkswagen,Volkswagen VirtusTopline AT BSVI,2022,"12,000kms",Petrol,Automatic,₹13.50 Lakh,chennai
Hyundai,Hyundai VernaSX Opt Turbo,2022,"31,000kms",Petrol,Automatic,₹11.75 Lakh,chennai
Kia,Kia SeltosHTK Plus D,2020,"52,000kms",Diesel,Manual,₹12 Lakh,chennai
Hyundai,Hyundai Grand i10 NiosSportz,2023,"21,377kms",Petrol,Manual,₹6.41 Lakh,chennai
Honda,Honda ElevateZX Non RF,2023,"32,000kms",Petrol,Manual,₹13.90 Lakh,chennai
Hyundai,Hyundai i20Asta,2023,"34,232kms",Petrol,Manual,₹8.03 Lakh,chennai
Maruti,Maruti BalenoZeta CVT,2021,"34,303kms",Petrol,Automatic,₹6.40 Lakh,chennai
BMW,BMW X7xDrive30d DPE Signature,2019,"1,12,000kms",Diesel,Automatic,₹58 Lakh,chennai
Mercedes-Benz,Mercedes-Benz GLS350d 4MATIC,2019,"1,40,000kms",Diesel,Automatic,₹45 Lakh,chennai
Volvo,Volvo XC90D5 Inscription BSIV,2016,"1,25,000kms",Diesel,Automatic,₹32 Lakh,chennai
Mercedes-Benz,Mercedes-Benz E-ClassExclusive E 200 BSVI,2022,"35,000kms",Petrol,Automatic,₹48 Lakh,chennai
Audi,Audi Q745 TDI Quattro Technology,2019,"45,000kms",Diesel,Automatic,₹45 Lakh,chennai
Mercedes-Benz,Mercedes-Benz E-ClassExclusive E 220d BSVI,2022,"28,000kms",Diesel,Automatic,₹55 Lakh,chennai
Mercedes-Benz,Mercedes-Benz E-ClassExpression E 200 BSIV,2019,"55,000kms",Petrol,Automatic,₹36 Lakh,chennai
Audi,Audi Q745 TDI Quattro Technology,2017,"60,000kms",Diesel,Automatic,₹35 Lakh,chennai
Jaguar,Jaguar XE2.0L Diesel Portfolio,2019,"45,000kms",Diesel,Automatic,₹15.25 Lakh,chennai
Honda,Honda AmazeS i-DTEC,2018,"65,604kms",Diesel,Manual,₹5.08 Lakh,chennai
Honda,Honda Cityi-VTEC V,2018,"92,063kms",Petrol,Manual,₹5.48 Lakh,chennai
Tata,Tata AltrozXT BSVI,2022,"31,146kms",Petrol,Manual,₹5.70 Lakh,chennai
Audi,Audi Q745 TDI Quattro Technology,2017,"60,000kms",Diesel,Automatic,₹35 Lakh,chennai
Jaguar,Jaguar XE2.0L Diesel Portfolio,2019,"45,000kms",Diesel,Automatic,₹15.25 Lakh,chennai
Honda,Honda AmazeS i-DTEC,2018,"65,604kms",Diesel,Manual,₹5.08 Lakh,chennai
Honda,Honda Cityi-VTEC V,2018,"92,063kms",Petrol,Manual,₹5.48 Lakh,chennai
Tata,Tata AltrozXT BSVI,2022,"31,146kms",Petrol,Manual,₹5.70 Lakh,chennai
Tata,Tata AltrozXT BSVI,2021,"61,416kms",Petrol,Manual,₹5.80 Lakh,chennai
Honda,Honda AmazeVX CVT Petrol BSIV,2019,"69,546kms",Petrol,Automatic,₹5.40 Lakh,chennai
Hyundai,Hyundai Grand i101.2 Kappa Sportz BSIV,2020,"56,045kms",Petrol,Manual,₹5.56 Lakh,chennai
Maruti,Maruti BalenoZeta Diesel,2016,"77,361kms",Diesel,Manual,₹5.05 Lakh,chennai
Hyundai,Hyundai i201.2 Asta Option,2016,"52,743kms",Petrol,Manual,₹5.12 Lakh,chennai
Honda,Honda Cityi-VTEC V,2018,"81,066kms",Petrol,Manual,₹5.99 Lakh,chennai
Honda,Honda AmazeSX i-VTEC,2016,"51,336kms",Petrol,Manual,₹4.30 Lakh,chennai
Maruti,Maruti Baleno1.2 CVT Delta,2016,"25,000kms",Petrol,Automatic,₹5.35 Lakh,chennai
Hyundai,Hyundai AuraSX,2021,"41,904kms",Petrol,Manual,₹5.80 Lakh,chennai
Hyundai,Hyundai i20Sportz Plus Dual Tone,2020,"74,478kms",Petrol,Manual,₹5.60 Lakh,chennai
Maruti,Maruti Baleno1.2 Sigma,2018,"28,000kms",Petrol,Manual,₹5.45 Lakh,chennai
Hyundai,Hyundai Grand i10 NiosMagna,2022,"35,000kms",Petrol,Manual,₹5.45 Lakh,chennai
Honda,Honda CitySV MT,2016,"71,604kms",Petrol,Manual,₹5.15 Lakh,chennai
Honda,Honda AmazeVX i-VTEC,2018,"70,000kms",Petrol,Manual,₹5.45 Lakh,chennai
Maruti,Maruti SwiftVXI,2019,"60,000kms",Petrol,Manual,₹5.50 Lakh,chennai
Honda,Honda Cityi-VTEC V,2018,"81,066kms",Petrol,Manual,₹5.99 Lakh,chennai
Maruti,Maruti BalenoDelta,2019,"44,000kms",Petrol,Manual,₹5.95 Lakh,chennai
Hyundai,Hyundai i201.4 Sportz,2017,"79,000kms",Diesel,Manual,₹5.50 Lakh,chennai
Hyundai,Hyundai Grand i10 NiosMagna,2022,"35,000kms",Petrol,Manual,₹5.45 Lakh,chennai
Maruti,Maruti Baleno1.2 CVT Delta,2016,"25,000kms",Petrol,Automatic,₹5.35 Lakh,chennai
Hyundai,Hyundai AuraSX,2021,"41,904kms",Petrol,Manual,₹5.80 Lakh,chennai
Hyundai,Hyundai i20Sportz Plus Dual Tone,2020,"74,478kms",Petrol,Manual,₹5.60 Lakh,chennai
Maruti,Maruti Baleno1.2 Sigma,2018,"28,000kms",Petrol,Manual,₹5.45 Lakh,chennai
Maruti,Maruti Wagon RVXI,2023,"17,000kms",Petrol,Manual,₹5.65 Lakh,chennai
Hyundai,Hyundai Grand i101.2 Kappa Sportz Option AT,2019,"50,311kms",Petrol,Automatic,₹5.10 Lakh,chennai
Honda,Honda AmazeVX Petrol,2019,"75,332kms",Petrol,Manual,₹5.45 Lakh,chennai
Maruti,Maruti Baleno1.2 CVT Zeta,2018,"61,208kms",Petrol,Automatic,₹5.89 Lakh,chennai
Honda,Honda AmazeVX Opt Petrol BSIV,2019,"56,866kms",Petrol,Manual,₹5.25 Lakh,chennai
Honda,Honda Cityi DTEC SV,2014,"66,640kms",Diesel,Manual,₹5.90 Lakh,chennai
Toyota,Toyota VellfireExecutive Lounge BSVI,2022,"47,000kms",Petrol,Automatic,₹1.05 Crore,chennai
Mercedes-Benz,Mercedes-Benz GL-Class350 CDI Luxury,2012,"1,00,000kms",Diesel,Automatic,₹16.25 Lakh,chennai
Tata,Tata AltrozXZ Diesel,2021,"54,515kms",Diesel,Manual,₹6.89 Lakh,chennai
Hyundai,Hyundai CretaS BSVI,2021,"75,777kms",Petrol,Manual,₹7.57 Lakh,chennai
Maruti,Maruti BalenoAlpha,2021,"37,741kms",Petrol,Manual,₹6.68 Lakh,chennai
Honda,Honda CityV MT,2021,"46,375kms",Petrol,Manual,₹8.75 Lakh,chennai
Mercedes-Benz,Mercedes-Benz GL-Class350 CDI Luxury,2012,"1,00,000kms",Diesel,Automatic,₹16.25 Lakh,chennai
Tata,Tata AltrozXZ Diesel,2021,"54,515kms",Diesel,Manual,₹6.89 Lakh,chennai
Hyundai,Hyundai CretaS BSVI,2021,"75,777kms",Petrol,Manual,₹7.57 Lakh,chennai
Maruti,Maruti BalenoAlpha,2021,"37,741kms",Petrol,Manual,₹6.68 Lakh,chennai
Honda,Honda CityV MT,2021,"46,375kms",Petrol,Manual,₹8.75 Lakh,chennai
Hyundai,Hyundai Creta1.6 VTVT SX Plus,2018,"34,000kms",Petrol,Manual,₹9.45 Lakh,chennai
Hyundai,Hyundai i201.4 Magna Executive,2018,"71,000kms",Diesel,Manual,₹6.45 Lakh,chennai
Hyundai,Hyundai i20Asta Option 1.2,2021,"43,429kms",Petrol,Manual,₹6.95 Lakh,chennai
Tata,Tata TigorXZ Plus BSVI,2022,"24,000kms",Petrol,Manual,₹8.90 Lakh,chennai
Hyundai,Hyundai Grand i10 NiosSportz BSVI,2023,"34,855kms",Petrol,Manual,₹6.40 Lakh,chennai
Hyundai,Hyundai i20Asta BSVI,2022,"48,000kms",Petrol,Manual,₹7.75 Lakh,chennai
Maruti,Maruti CiazAlpha BSVI,2020,"48,000kms",Petrol,Manual,₹9 Lakh,chennai
Ford,Ford Ecosport1.5 Diesel Titanium Plus BSIV,2019,"81,000kms",Diesel,Manual,₹8.90 Lakh,chennai
Kia,Kia SeltosHTK G,2022,"30,204kms",Petrol,Manual,₹9.80 Lakh,chennai
Ford,Ford Ecosport1.0 Ecoboost Titanium Plus BSIV,2019,"28,266kms",Petrol,Manual,₹8.75 Lakh,chennai
Hyundai,Hyundai Grand i10 NiosTurbo Sportz,2022,"31,000kms",Petrol,Manual,₹6.75 Lakh,chennai
Hyundai,Hyundai i20Asta BSVI,2022,"19,500kms",Petrol,Manual,₹7.95 Lakh,chennai
Hyundai,Hyundai Creta1.6 VTVT SX Plus,2017,"87,000kms",Petrol,Manual,₹8.25 Lakh,chennai
Maruti,Maruti SwiftZXI Plus BSVI,2022,"28,000kms",Petrol,Manual,₹7.45 Lakh,chennai
Honda,Honda CityV MT,2021,"48,900kms",Petrol,Manual,₹8.75 Lakh,chennai
Hyundai,Hyundai i201.4 Magna Executive,2018,"71,000kms",Diesel,Manual,₹6.45 Lakh,chennai
Honda,Honda WR-Vi-DTEC VX,2018,"75,855kms",Diesel,Manual,₹7.50 Lakh,chennai
Maruti,Maruti Swift DzireZXI,2021,"37,948kms",Petrol,Manual,₹6.85 Lakh,chennai
Hyundai,Hyundai Creta1.6 VTVT SX Plus,2017,"87,000kms",Petrol,Manual,₹8.25 Lakh,chennai
Maruti,Maruti SwiftZXI Plus BSVI,2022,"28,000kms",Petrol,Manual,₹7.45 Lakh,chennai
Hyundai,Hyundai i20Asta BSVI,2022,"19,500kms",Petrol,Manual,₹7.95 Lakh,chennai
Honda,Honda CityV MT,2021,"48,900kms",Petrol,Manual,₹8.75 Lakh,chennai
Skoda,Skoda OctaviaElegance 2.0 TDI AT,2014,"1,15,000kms",Diesel,Automatic,₹8.50 Lakh,chennai
Mercedes-Benz,Mercedes-Benz C-ClassC 220 CDI Avantgarde,2017,"70,000kms",Diesel,Automatic,₹21.90 Lakh,chennai
Jaguar,Jaguar XESE,2020,"32,000kms",Petrol,Automatic,₹29 Lakh,chennai
Land Rover,Land Rover Discovery SportSD4 HSE Luxury,2017,"78,000kms",Diesel,Automatic,₹22 Lakh,chennai
Jeep,Jeep MeridianLimited Opt AT 4x4 BSVI,2022,"17,000kms",Diesel,Automatic,₹24.95 Lakh,chennai
Hyundai,Hyundai TucsonPlatinum Diesel AT BSVI,2022,"42,000kms",Diesel,Automatic,₹24 Lakh,chennai
BMW,BMW 5 Series520d Luxury Line,2016,"45,000kms",Diesel,Automatic,₹22.50 Lakh,chennai
Audi,Audi Q74.2 TDI quattro,2013,"79,000kms",Diesel,Automatic,₹15.75 Lakh,chennai
Skoda,Skoda SuperbL&K,2025,"95,000kms",Petrol,Automatic,₹12.25 Lakh,chennai
Hyundai,Hyundai i20Petrol CVT Asta,2018,"63,188kms",Petrol,Automatic,₹6.01 Lakh,chennai
Hyundai,Hyundai i20Asta Option CVT BSIV,2019,"33,108kms",Petrol,Automatic,₹6.37 Lakh,chennai
Maruti,Maruti Baleno1.2 CVT Delta,2018,"29,000kms",Petrol,Automatic,₹6.50 Lakh,chennai
Mercedes-Benz,Mercedes-Benz GL-Class350 CDI Luxury,2011,"99,000kms",Diesel,Automatic,₹12.50 Lakh,chennai
Skoda,Skoda SuperbL&K,2025,"95,000kms",Petrol,Automatic,₹12.25 Lakh,chennai
Hyundai,Hyundai i20Petrol CVT Asta,2018,"63,188kms",Petrol,Automatic,₹6.01 Lakh,chennai
Hyundai,Hyundai i20Asta Option CVT BSIV,2019,"33,108kms",Petrol,Automatic,₹6.37 Lakh,chennai
Mercedes-Benz,Mercedes-Benz GL-Class350 CDI Luxury,2011,"99,000kms",Diesel,Automatic,₹12.50 Lakh,chennai
Maruti,Maruti Baleno1.2 CVT Delta,2018,"29,000kms",Petrol,Automatic,₹6.50 Lakh,chennai
Kia,Kia SeltosHTX Plus AT D,2019,"80,000kms",Diesel,Automatic,₹12.50 Lakh,chennai
Jeep,Jeep Compass1.4 Limited Option,2021,"33,848kms",Petrol,Automatic,₹15.40 Lakh,chennai
Jeep,Jeep Compass2.0 Sport,2020,"62,000kms",Diesel,Manual,₹18.50 Lakh,chennai
Skoda,Skoda Octavia1.8 TSI AT L K,2018,"22,000kms",Petrol,Automatic,₹19.90 Lakh,chennai
Tata,Tata SafariXZ,2023,"25,000kms",Diesel,Manual,₹18.50 Lakh,chennai
Mercedes-Benz,Mercedes-Benz GLA ClassFacelift,2016,"80,000kms",Diesel,Automatic,₹15.50 Lakh,chennai
Skoda,Skoda Octavia2.0 TDI AT L K,2018,"55,000kms",Diesel,Automatic,₹19.50 Lakh,chennai
Hyundai,Hyundai Alcazar1.5 Signature (O) 7-Seater Diesel AT,2021,"47,000kms",Diesel,Automatic,₹15.25 Lakh,chennai
Hyundai,Hyundai AlcazarSignature (O) 7-Seater Diesel AT,2023,"51,000kms",Diesel,Automatic,₹17.50 Lakh,chennai
Mercedes-Benz,Mercedes-Benz GL-Class350 CDI Luxury,2012,"90,000kms",Diesel,Automatic,₹18 Lakh,chennai
Kia,Kia SeltosHTX Diesel AT,2023,"39,000kms",Diesel,Automatic,₹16.50 Lakh,chennai
Mercedes-Benz,Mercedes-Benz GL-Class350 CDI Luxury,2012,"90,000kms",Diesel,Automatic,₹16 Lakh,chennai
Hyundai,Hyundai Creta1.6 SX Automatic,2018,"83,121kms",Petrol,Automatic,₹7.07 Lakh,chennai
Kia,Kia SonetGTX Plus Turbo DCT BSVI,2020,"40,000kms",Petrol,Automatic,₹8.90 Lakh,chennai
Hyundai,Hyundai Creta1.6 CRDi SX Option,2016,"58,000kms",Diesel,Manual,₹7.50 Lakh,chennai
Kia,Kia SeltosHTX Diesel AT,2023,"39,000kms",Diesel,Automatic,₹16.50 Lakh,chennai
Mercedes-Benz,Mercedes-Benz GL-Class350 CDI Luxury,2012,"90,000kms",Diesel,Automatic,₹16 Lakh,chennai
Hyundai,Hyundai Creta1.6 SX Automatic,2018,"83,121kms",Petrol,Automatic,₹7.07 Lakh,chennai
Kia,Kia SonetGTX Plus Turbo DCT BSVI,2020,"40,000kms",Petrol,Automatic,₹8.90 Lakh,chennai
Hyundai,Hyundai Creta1.6 CRDi SX Option,2016,"58,000kms",Diesel,Manual,₹7.50 Lakh,chennai
Volvo,Volvo XC90D5 R-Design,2018,"33,000kms",Diesel,Automatic,₹65 Lakh,chennai
Mercedes-Benz,Mercedes-Benz E-ClassExpression E 220d,2018,"55,000kms",Diesel,Automatic,₹37 Lakh,chennai
Jaguar,Jaguar XJ3.0L Premium Luxury,2019,"44,000kms",Diesel,Automatic,₹55 Lakh,chennai
Mercedes-Benz,Mercedes-Benz GLS400d 4MATIC,2023,"29,000kms",Diesel,Automatic,₹99 Lakh,chennai
Tata,Tata TigorXZ Plus CNG BSVI,2022,"12,133kms",CNG,Manual,₹6.15 Lakh,chennai
Tata,Tata NexonXM BSVI,2022,"45,000kms",Petrol,Manual,₹6.85 Lakh,chennai
Honda,Honda JazzV CVT,2021,"47,361kms",Petrol,Automatic,₹6.50 Lakh,chennai
Hyundai,Hyundai Creta1.6 SX Option Executive,2019,"35,320kms",Petrol,Manual,₹8.68 Lakh,chennai
Kia,Kia SeltosHTX G,2020,"11,669kms",Petrol,Manual,₹9.03 Lakh,chennai
